participant.label,location,forecast,treated,ASEP,ACEP,AAI,AGII,participant.payoff,participant.id_in_session,participant.code,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.location,session.config.name,session.config.real_world_currency_per_point,session.config.participation_fee,session.config.treatment,Intro.1.id_in_group,Intro.1.role,Intro.1.payoff,Intro.1.wrong_answer_1,Intro.1.wrong_answer_2,Intro.1.CQ_1,Intro.1.CQ_2,Intro.1.group.id_in_subsession,Intro.1.subsession.round_number,Baillon.1.id_in_group,Baillon.1.role,Baillon.1.payoff,Baillon.1.review_weather,Baillon.1.review_instructions,Baillon.1.matching_probability,Baillon.1.event_decision,Baillon.1.payment_mechanism,Baillon.1.pivotal_lottery,Baillon.1.pivotal_draw,Baillon.1.group.id_in_subsession,Baillon.1.subsession.round_number,Baillon.1.subsession.pivotal_round,Baillon.1.subsession.lottery_success,Baillon.2.id_in_group,Baillon.2.role,Baillon.2.payoff,Baillon.2.review_weather,Baillon.2.review_instructions,Baillon.2.matching_probability,Baillon.2.event_decision,Baillon.2.payment_mechanism,Baillon.2.pivotal_lottery,Baillon.2.pivotal_draw,Baillon.2.group.id_in_subsession,Baillon.2.subsession.round_number,Baillon.2.subsession.pivotal_round,Baillon.2.subsession.lottery_success,Baillon.3.id_in_group,Baillon.3.role,Baillon.3.payoff,Baillon.3.review_weather,Baillon.3.review_instructions,Baillon.3.matching_probability,Baillon.3.event_decision,Baillon.3.payment_mechanism,Baillon.3.pivotal_lottery,Baillon.3.pivotal_draw,Baillon.3.group.id_in_subsession,Baillon.3.subsession.round_number,Baillon.3.subsession.pivotal_round,Baillon.3.subsession.lottery_success,Baillon.4.id_in_group,Baillon.4.role,Baillon.4.payoff,Baillon.4.review_weather,Baillon.4.review_instructions,Baillon.4.matching_probability,Baillon.4.event_decision,Baillon.4.payment_mechanism,Baillon.4.pivotal_lottery,Baillon.4.pivotal_draw,Baillon.4.group.id_in_subsession,Baillon.4.subsession.round_number,Baillon.4.subsession.pivotal_round,Baillon.4.subsession.lottery_success,Baillon.5.id_in_group,Baillon.5.role,Baillon.5.payoff,Baillon.5.review_weather,Baillon.5.review_instructions,Baillon.5.matching_probability,Baillon.5.event_decision,Baillon.5.payment_mechanism,Baillon.5.pivotal_lottery,Baillon.5.pivotal_draw,Baillon.5.group.id_in_subsession,Baillon.5.subsession.round_number,Baillon.5.subsession.pivotal_round,Baillon.5.subsession.lottery_success,Baillon.6.id_in_group,Baillon.6.role,Baillon.6.payoff,Baillon.6.review_weather,Baillon.6.review_instructions,Baillon.6.matching_probability,Baillon.6.event_decision,Baillon.6.payment_mechanism,Baillon.6.pivotal_lottery,Baillon.6.pivotal_draw,Baillon.6.group.id_in_subsession,Baillon.6.subsession.round_number,Baillon.6.subsession.pivotal_round,Baillon.6.subsession.lottery_success,Baillon.7.id_in_group,Baillon.7.role,Baillon.7.payoff,Baillon.7.review_weather,Baillon.7.review_instructions,Baillon.7.matching_probability,Baillon.7.event_decision,Baillon.7.payment_mechanism,Baillon.7.pivotal_lottery,Baillon.7.pivotal_draw,Baillon.7.group.id_in_subsession,Baillon.7.subsession.round_number,Baillon.7.subsession.pivotal_round,Baillon.7.subsession.lottery_success,Baillon.8.id_in_group,Baillon.8.role,Baillon.8.payoff,Baillon.8.review_weather,Baillon.8.review_instructions,Baillon.8.matching_probability,Baillon.8.event_decision,Baillon.8.payment_mechanism,Baillon.8.pivotal_lottery,Baillon.8.pivotal_draw,Baillon.8.group.id_in_subsession,Baillon.8.subsession.round_number,Baillon.8.subsession.pivotal_round,Baillon.8.subsession.lottery_success,Baillon.9.id_in_group,Baillon.9.role,Baillon.9.payoff,Baillon.9.review_weather,Baillon.9.review_instructions,Baillon.9.matching_probability,Baillon.9.event_decision,Baillon.9.payment_mechanism,Baillon.9.pivotal_lottery,Baillon.9.pivotal_draw,Baillon.9.group.id_in_subsession,Baillon.9.subsession.round_number,Baillon.9.subsession.pivotal_round,Baillon.9.subsession.lottery_success,Baillon.10.id_in_group,Baillon.10.role,Baillon.10.payoff,Baillon.10.review_weather,Baillon.10.review_instructions,Baillon.10.matching_probability,Baillon.10.event_decision,Baillon.10.payment_mechanism,Baillon.10.pivotal_lottery,Baillon.10.pivotal_draw,Baillon.10.group.id_in_subsession,Baillon.10.subsession.round_number,Baillon.10.subsession.pivotal_round,Baillon.10.subsession.lottery_success,Baillon.11.id_in_group,Baillon.11.role,Baillon.11.payoff,Baillon.11.review_weather,Baillon.11.review_instructions,Baillon.11.matching_probability,Baillon.11.event_decision,Baillon.11.payment_mechanism,Baillon.11.pivotal_lottery,Baillon.11.pivotal_draw,Baillon.11.group.id_in_subsession,Baillon.11.subsession.round_number,Baillon.11.subsession.pivotal_round,Baillon.11.subsession.lottery_success,Baillon.12.id_in_group,Baillon.12.role,Baillon.12.payoff,Baillon.12.review_weather,Baillon.12.review_instructions,Baillon.12.matching_probability,Baillon.12.event_decision,Baillon.12.payment_mechanism,Baillon.12.pivotal_lottery,Baillon.12.pivotal_draw,Baillon.12.group.id_in_subsession,Baillon.12.subsession.round_number,Baillon.12.subsession.pivotal_round,Baillon.12.subsession.lottery_success,Outro.1.id_in_group,Outro.1.role,Outro.1.payoff,Outro.1.Age,Outro.1.Gender,Outro.1.Education,Outro.1.Family,Outro.1.Kids,Outro.1.Income,Outro.1.ZIP,Outro.1.Vac,Outro.1.Comprehension,Outro.1.Usage,Outro.1.Temp,Outro.1.Accuracy,Outro.1.Credibility,Outro.1.CLICCS1,Outro.1.CLICCS2,Outro.1.Risk_General,Outro.1.Risk_Weather,Outro.1.group.id_in_subsession,Outro.1.subsession.round_number
07c606369c8fa675eee91353a6f0d71e,Weiskirchen,both,FALSE,0.2733333333333333,0.36333333333333334,0.3633333333333334,0.7299999999999999,2,2302,spl8pqif,0,20,20,Outro,Results,2021-09-08T08:38:23Z,1,NA,NA,t2ciiflg,NA,NA,NA,NA,0,random,Baillon,1,2,random,2302,NA,0,0,0,0,0,1,1,2302,NA,0,0,0,17,E13,,NA,NA,1,1,1,1,2302,NA,0,0,0,16,E2,,NA,NA,1,2,1,1,2302,NA,0,0,0,25,E23,,NA,NA,1,3,1,1,2302,NA,0,0,0,33,E3,,NA,NA,1,4,1,1,2302,NA,0,0,0,33,E1,bet,4,NA,1,5,1,1,2302,NA,0,0,0,67,E12,,NA,NA,1,6,1,1,2302,NA,0,0,0,14,E13,,NA,NA,1,7,1,1,2302,NA,0,0,0,23,E2,,NA,NA,1,8,1,1,2302,NA,0,0,0,32,E23,,NA,NA,1,9,1,1,2302,NA,0,0,0,33,E3,,NA,NA,1,10,1,1,2302,NA,0,0,0,31,E1,,NA,NA,1,11,1,1,2302,NA,0,0,0,23,E12,,NA,NA,1,12,1,1,2302,NA,0,37,female,5,married,1,5,78054,yes,rather yes,4,18,2,2,"Die Wetterkatastrophen, wie sie immer mehr auftreten",Ich versuche so gut ich kann das Klima zu schützen,7,9,1,1
07c606369c8fa675eee91353a6f0d71e,Weiskirchen,both,TRUE,0.29,0.23,0.48000000000000004,1.18,2,2302,spl8pqif,0,20,20,Outro,Results,2021-09-08T08:38:23Z,1,NA,NA,t2ciiflg,NA,NA,NA,NA,0,random,Baillon,1,2,random,2302,NA,0,0,0,0,0,1,1,2302,NA,0,0,0,17,E13,,NA,NA,1,1,1,1,2302,NA,0,0,0,16,E2,,NA,NA,1,2,1,1,2302,NA,0,0,0,25,E23,,NA,NA,1,3,1,1,2302,NA,0,0,0,33,E3,,NA,NA,1,4,1,1,2302,NA,0,0,0,33,E1,bet,4,NA,1,5,1,1,2302,NA,0,0,0,67,E12,,NA,NA,1,6,1,1,2302,NA,0,0,0,14,E13,,NA,NA,1,7,1,1,2302,NA,0,0,0,23,E2,,NA,NA,1,8,1,1,2302,NA,0,0,0,32,E23,,NA,NA,1,9,1,1,2302,NA,0,0,0,33,E3,,NA,NA,1,10,1,1,2302,NA,0,0,0,31,E1,,NA,NA,1,11,1,1,2302,NA,0,0,0,23,E12,,NA,NA,1,12,1,1,2302,NA,0,37,female,5,married,1,5,78054,yes,rather yes,4,18,2,2,"Die Wetterkatastrophen, wie sie immer mehr auftreten",Ich versuche so gut ich kann das Klima zu schützen,7,9,1,1
07ff9c1ef4a37168595013d5d8b789e9,Ilomantsi,both,FALSE,0.15,0.43333333333333335,0.41666666666666663,0.14999999999999997,12,1885,7j2k8s0m,0,20,20,Outro,Results,2021-09-07T16:57:02Z,1,NA,NA,t2ciiflg,NA,NA,NA,NA,0,random,Baillon,1,2,random,1885,NA,0,0,0,0,0,1,1,1885,NA,0,0,0,60,E12,,NA,NA,1,1,1,1,1885,NA,0,0,1,25,E13,,NA,NA,1,2,1,1,1885,NA,0,0,0,10,E2,,NA,NA,1,3,1,1,1885,NA,0,0,0,23,E3,,NA,NA,1,4,1,1,1885,NA,0,0,0,12,E1,,NA,NA,1,5,1,1,1885,NA,0,0,0,45,E23,,NA,NA,1,6,1,1,1885,NA,0,0,0,36,E12,,NA,NA,1,7,1,1,1885,NA,0,0,0,7,E13,,NA,NA,1,8,1,1,1885,NA,0,0,0,22,E2,,NA,NA,1,9,1,1,1885,NA,0,0,0,4,E3,,NA,NA,1,10,1,1,1885,NA,0,1,0,11,E1,,NA,NA,1,11,1,1,1885,NA,10,0,0,43,E23,lottery,84,15,1,12,1,1,1885,NA,0,54,female,4,married,1,3,88239,yes,rather not,4,14,3,3,Dass die Regierungen die Klimawandel gut im Griff bekommen.,"Ich hoffe, dass es in der Zukunft besser wird.",5,6,1,1
07ff9c1ef4a37168595013d5d8b789e9,Ilomantsi,both,TRUE,0.12333333333333334,0.2866666666666667,0.5900000000000001,0.51,12,1885,7j2k8s0m,0,20,20,Outro,Results,2021-09-07T16:57:02Z,1,NA,NA,t2ciiflg,NA,NA,NA,NA,0,random,Baillon,1,2,random,1885,NA,0,0,0,0,0,1,1,1885,NA,0,0,0,60,E12,,NA,NA,1,1,1,1,1885,NA,0,0,1,25,E13,,NA,NA,1,2,1,1,1885,NA,0,0,0,10,E2,,NA,NA,1,3,1,1,1885,NA,0,0,0,23,E3,,NA,NA,1,4,1,1,1885,NA,0,0,0,12,E1,,NA,NA,1,5,1,1,1885,NA,0,0,0,45,E23,,NA,NA,1,6,1,1,1885,NA,0,0,0,36,E12,,NA,NA,1,7,1,1,1885,NA,0,0,0,7,E13,,NA,NA,1,8,1,1,1885,NA,0,0,0,22,E2,,NA,NA,1,9,1,1,1885,NA,0,0,0,4,E3,,NA,NA,1,10,1,1,1885,NA,0,1,0,11,E1,,NA,NA,1,11,1,1,1885,NA,10,0,0,43,E23,lottery,84,15,1,12,1,1,1885,NA,0,54,female,4,married,1,3,88239,yes,rather not,4,14,3,3,Dass die Regierungen die Klimawandel gut im Griff bekommen.,"Ich hoffe, dass es in der Zukunft besser wird.",5,6,1,1
080b7fdc78bd854a37afaf3819db533a,Weiskirchen,best_guess,FALSE,0.2333333333333333,0.13333333333333333,0.6333333333333334,1.2999999999999998,12,1297,c012c3wh,0,20,20,Outro,Results,2021-09-07T06:01:12Z,1,NA,NA,t2ciiflg,NA,NA,NA,NA,0,random,Baillon,1,2,random,1297,NA,0,1,2,0,0,1,1,1297,NA,0,1,0,10,E3,,NA,NA,1,1,1,1,1297,NA,0,0,0,30,E2,,NA,NA,1,2,1,1,1297,NA,10,0,0,30,E1,lottery,75,32,1,3,1,1,1297,NA,0,0,0,10,E13,,NA,NA,1,4,1,1,1297,NA,0,0,0,10,E23,,NA,NA,1,5,1,1,1297,NA,0,0,0,20,E12,,NA,NA,1,6,1,1,1297,NA,0,0,0,50,E3,,NA,NA,1,7,1,1,1297,NA,0,0,0,50,E2,,NA,NA,1,8,1,1,1297,NA,0,0,0,100,E1,,NA,NA,1,9,1,1,1297,NA,0,0,0,40,E13,,NA,NA,1,10,1,1,1297,NA,0,0,0,10,E23,,NA,NA,1,11,1,1,1297,NA,0,0,0,100,E12,,NA,NA,1,12,1,1,1297,NA,0,54,male,4,divorced,1,1,95326,yes,rather yes,4,13,1,2,Das sich die Temperaturen nicht weiter erhöhen.,Man machst sich mehr Gedanken übers Klima.,6,7,1,1
080b7fdc78bd854a37afaf3819db533a,Weiskirchen,best_guess,TRUE,0.6666666666666667,0.5,-0.16666666666666674,1.5,12,1297,c012c3wh,0,20,20,Outro,Results,2021-09-07T06:01:12Z,1,NA,NA,t2ciiflg,NA,NA,NA,NA,0,random,Baillon,1,2,random,1297,NA,0,1,2,0,0,1,1,1297,NA,0,1,0,10,E3,,NA,NA,1,1,1,1,1297,NA,0,0,0,30,E2,,NA,NA,1,2,1,1,1297,NA,10,0,0,30,E1,lottery,75,32,1,3,1,1,1297,NA,0,0,0,10,E13,,NA,NA,1,4,1,1,1297,NA,0,0,0,10,E23,,NA,NA,1,5,1,1,1297,NA,0,0,0,20,E12,,NA,NA,1,6,1,1,1297,NA,0,0,0,50,E3,,NA,NA,1,7,1,1,1297,NA,0,0,0,50,E2,,NA,NA,1,8,1,1,1297,NA,0,0,0,100,E1,,NA,NA,1,9,1,1,1297,NA,0,0,0,40,E13,,NA,NA,1,10,1,1,1297,NA,0,0,0,10,E23,,NA,NA,1,11,1,1,1297,NA,0,0,0,100,E12,,NA,NA,1,12,1,1,1297,NA,0,54,male,4,divorced,1,1,95326,yes,rather yes,4,13,1,2,Das sich die Temperaturen nicht weiter erhöhen.,Man machst sich mehr Gedanken übers Klima.,6,7,1,1
082840fe1fe13b5138cc5bec7af492c2,Weiskirchen,interval,FALSE,0.5666666666666667,0.5333333333333333,-0.09999999999999998,1.0999999999999999,12,1236,e1up5esb,0,20,20,Outro,Results,2021-09-06T19:45:29Z,1,NA,NA,t2ciiflg,NA,NA,NA,NA,0,random,Baillon,1,2,random,1236,NA,0,0,0,0,0,1,1,1236,NA,0,1,0,75,E23,,NA,NA,1,1,1,1,1236,NA,0,1,0,50,E1,,NA,NA,1,2,1,1,1236,NA,0,0,0,80,E3,,NA,NA,1,3,1,1,1236,NA,0,0,0,65,E12,,NA,NA,1,4,1,1,1236,NA,0,0,0,20,E13,,NA,NA,1,5,1,1,1236,NA,0,0,0,40,E2,,NA,NA,1,6,1,1,1236,NA,0,0,0,25,E23,,NA,NA,1,7,1,1,1236,NA,0,0,0,50,E1,,NA,NA,1,8,1,1,1236,NA,10,0,0,50,E3,lottery,91,68,1,9,1,1,1236,NA,0,0,0,25,E12,,NA,NA,1,10,1,1,1236,NA,0,0,0,80,E13,,NA,NA,1,11,1,1,1236,NA,0,0,0,25,E2,,NA,NA,1,12,1,1,1236,NA,0,58,male,7,married,1,4,14469,yes,rather yes,4,16,4,2,Den Ausstoß von C02 und Methangas nachhaltig zu reduzieren und die Mobilität und Gebäudestrukturen nebst Vebrauchsgewohnheiten entsprechend anzupassen.,Schätze die Herausforderung als sehr anspruchsvoll ein ohne daß die Erfolge sich in absehbarer Zeit zeigen werden.,6,6,1,1
082840fe1fe13b5138cc5bec7af492c2,Weiskirchen,interval,TRUE,0.41666666666666663,0.43333333333333335,0.15000000000000002,0.9499999999999997,12,1236,e1up5esb,0,20,20,Outro,Results,2021-09-06T19:45:29Z,1,NA,NA,t2ciiflg,NA,NA,NA,NA,0,random,Baillon,1,2,random,1236,NA,0,0,0,0,0,1,1,1236,NA,0,1,0,75,E23,,NA,NA,1,1,1,1,1236,NA,0,1,0,50,E1,,NA,NA,1,2,1,1,1236,NA,0,0,0,80,E3,,NA,NA,1,3,1,1,1236,NA,0,0,0,65,E12,,NA,NA,1,4,1,1,1236,NA,0,0,0,20,E13,,NA,NA,1,5,1,1,1236,NA,0,0,0,40,E2,,NA,NA,1,6,1,1,1236,NA,0,0,0,25,E23,,NA,NA,1,7,1,1,1236,NA,0,0,0,50,E1,,NA,NA,1,8,1,1,1236,NA,10,0,0,50,E3,lottery,91,68,1,9,1,1,1236,NA,0,0,0,25,E12,,NA,NA,1,10,1,1,1236,NA,0,0,0,80,E13,,NA,NA,1,11,1,1,1236,NA,0,0,0,25,E2,,NA,NA,1,12,1,1,1236,NA,0,58,male,7,married,1,4,14469,yes,rather yes,4,16,4,2,Den Ausstoß von C02 und Methangas nachhaltig zu reduzieren und die Mobilität und Gebäudestrukturen nebst Vebrauchsgewohnheiten entsprechend anzupassen.,Schätze die Herausforderung als sehr anspruchsvoll ein ohne daß die Erfolge sich in absehbarer Zeit zeigen werden.,6,6,1,1
083b5654f227bd0802d75cdc2c2c9895,Weiskirchen,both,FALSE,0.41666666666666663,0.32666666666666666,0.2566666666666667,1.2699999999999998,12,2338,so169b95,0,20,20,Outro,Results,2021-09-08T09:16:51Z,1,NA,NA,t2ciiflg,NA,NA,NA,NA,0,random,Baillon,1,2,random,2338,NA,0,0,0,0,0,1,1,2338,NA,10,0,0,20,E12,lottery,90,87,1,1,1,1,2338,NA,0,0,0,5,E3,,NA,NA,1,2,1,1,2338,NA,0,0,0,15,E23,,NA,NA,1,3,1,1,2338,NA,0,0,0,70,E2,,NA,NA,1,4,1,1,2338,NA,0,0,0,50,E1,,NA,NA,1,5,1,1,2338,NA,0,0,0,63,E13,,NA,NA,1,6,1,1,2338,NA,0,0,0,10,E12,,NA,NA,1,7,1,1,2338,NA,0,0,0,20,E3,,NA,NA,1,8,1,1,2338,NA,0,0,0,60,E23,,NA,NA,1,9,1,1,2338,NA,0,0,0,40,E2,,NA,NA,1,10,1,1,2338,NA,0,0,0,80,E1,,NA,NA,1,11,1,1,2338,NA,0,0,0,67,E13,,NA,NA,1,12,1,1,2338,NA,0,24,female,7,single,0,3,80809,no,rather yes,3,25,3,3,Mit den Konsequenzen zu leben,Gut,4,7,1,1
083b5654f227bd0802d75cdc2c2c9895,Weiskirchen,both,TRUE,0.4666666666666666,0.45666666666666667,0.07666666666666672,1.0299999999999998,12,2338,so169b95,0,20,20,Outro,Results,2021-09-08T09:16:51Z,1,NA,NA,t2ciiflg,NA,NA,NA,NA,0,random,Baillon,1,2,random,2338,NA,0,0,0,0,0,1,1,2338,NA,10,0,0,20,E12,lottery,90,87,1,1,1,1,2338,NA,0,0,0,5,E3,,NA,NA,1,2,1,1,2338,NA,0,0,0,15,E23,,NA,NA,1,3,1,1,2338,NA,0,0,0,70,E2,,NA,NA,1,4,1,1,2338,NA,0,0,0,50,E1,,NA,NA,1,5,1,1,2338,NA,0,0,0,63,E13,,NA,NA,1,6,1,1,2338,NA,0,0,0,10,E12,,NA,NA,1,7,1,1,2338,NA,0,0,0,20,E3,,NA,NA,1,8,1,1,2338,NA,0,0,0,60,E23,,NA,NA,1,9,1,1,2338,NA,0,0,0,40,E2,,NA,NA,1,10,1,1,2338,NA,0,0,0,80,E1,,NA,NA,1,11,1,1,2338,NA,0,0,0,67,E13,,NA,NA,1,12,1,1,2338,NA,0,24,female,7,single,0,3,80809,no,rather yes,3,25,3,3,Mit den Konsequenzen zu leben,Gut,4,7,1,1
0868a6ef43e659a13ddbf4f9397edf43,Weiskirchen,both,FALSE,0.6166666666666667,0.55,-0.16666666666666674,1.2,12,2068,vxozbja0,0,20,20,Outro,Results,2021-09-07T19:22:47Z,1,NA,NA,t2ciiflg,NA,NA,NA,NA,0,random,Baillon,1,2,random,2068,NA,0,0,0,0,0,1,1,2068,NA,0,0,0,65,E1,,NA,NA,1,1,1,1,2068,NA,0,0,0,65,E2,,NA,NA,1,2,1,1,2068,NA,0,0,0,60,E12,,NA,NA,1,3,1,1,2068,NA,10,0,0,50,E23,lottery,93,80,1,4,1,1,2068,NA,0,0,0,55,E13,,NA,NA,1,5,1,1,2068,NA,0,0,0,55,E3,,NA,NA,1,6,1,1,2068,NA,0,0,0,55,E1,,NA,NA,1,7,1,1,2068,NA,0,0,0,50,E2,,NA,NA,1,8,1,1,2068,NA,0,0,0,60,E12,,NA,NA,1,9,1,1,2068,NA,0,0,0,55,E23,,NA,NA,1,10,1,1,2068,NA,0,0,0,50,E13,,NA,NA,1,11,1,1,2068,NA,0,0,0,55,E3,,NA,NA,1,12,1,1,2068,NA,0,30,male,7,married,1,3,60313,no,yes,4,25,3,2,,,7,8,1,1
0868a6ef43e659a13ddbf4f9397edf43,Weiskirchen,both,TRUE,0.5333333333333333,0.55,-0.08333333333333337,0.9499999999999997,12,2068,vxozbja0,0,20,20,Outro,Results,2021-09-07T19:22:47Z,1,NA,NA,t2ciiflg,NA,NA,NA,NA,0,random,Baillon,1,2,random,2068,NA,0,0,0,0,0,1,1,2068,NA,0,0,0,65,E1,,NA,NA,1,1,1,1,2068,NA,0,0,0,65,E2,,NA,NA,1,2,1,1,2068,NA,0,0,0,60,E12,,NA,NA,1,3,1,1,2068,NA,10,0,0,50,E23,lottery,93,80,1,4,1,1,2068,NA,0,0,0,55,E13,,NA,NA,1,5,1,1,2068,NA,0,0,0,55,E3,,NA,NA,1,6,1,1,2068,NA,0,0,0,55,E1,,NA,NA,1,7,1,1,2068,NA,0,0,0,50,E2,,NA,NA,1,8,1,1,2068,NA,0,0,0,60,E12,,NA,NA,1,9,1,1,2068,NA,0,0,0,55,E23,,NA,NA,1,10,1,1,2068,NA,0,0,0,50,E13,,NA,NA,1,11,1,1,2068,NA,0,0,0,55,E3,,NA,NA,1,12,1,1,2068,NA,0,30,male,7,married,1,3,60313,no,yes,4,25,3,2,,,7,8,1,1
087437880b8aa89471084105b5ff7e17,Weiskirchen,interval,FALSE,0.25,0.6033333333333334,0.1466666666666666,-0.06000000000000022,12,1129,7icalwjp,0,20,20,Outro,Results,2021-09-06T16:43:28Z,1,NA,NA,t2ciiflg,NA,NA,NA,NA,0,random,Baillon,1,2,random,1129,NA,0,0,0,0,0,1,1,1129,NA,0,0,0,70,E13,,NA,NA,1,1,1,1,1129,NA,0,0,0,60,E1,,NA,NA,1,2,1,1,1129,NA,0,0,0,10,E3,,NA,NA,1,3,1,1,1129,NA,0,0,0,5,E2,,NA,NA,1,4,1,1,1129,NA,0,0,0,33,E23,,NA,NA,1,5,1,1,1129,NA,0,0,0,78,E12,,NA,NA,1,6,1,1,1129,NA,0,0,0,55,E13,,NA,NA,1,7,1,1,1129,NA,0,0,0,80,E1,,NA,NA,1,8,1,1,1129,NA,0,0,0,5,E3,,NA,NA,1,9,1,1,1129,NA,10,0,0,1,E2,lottery,80,9,1,10,1,1,1129,NA,0,0,0,90,E23,,NA,NA,1,11,1,1,1129,NA,0,0,0,10,E12,,NA,NA,1,12,1,1,1129,NA,0,34,male,4,single,0,2,09353,no interest,rather yes,3,23,2,1,Unwetterkatastrophen nehmen extremer zu,"mulmiges gefühl, in der hoffnung verschont zu bleiben",6,2,1,1
087437880b8aa89471084105b5ff7e17,Weiskirchen,interval,TRUE,0.2866666666666667,0.5166666666666666,0.1966666666666667,0.31000000000000016,12,1129,7icalwjp,0,20,20,Outro,Results,2021-09-06T16:43:28Z,1,NA,NA,t2ciiflg,NA,NA,NA,NA,0,random,Baillon,1,2,random,1129,NA,0,0,0,0,0,1,1,1129,NA,0,0,0,70,E13,,NA,NA,1,1,1,1,1129,NA,0,0,0,60,E1,,NA,NA,1,2,1,1,1129,NA,0,0,0,10,E3,,NA,NA,1,3,1,1,1129,NA,0,0,0,5,E2,,NA,NA,1,4,1,1,1129,NA,0,0,0,33,E23,,NA,NA,1,5,1,1,1129,NA,0,0,0,78,E12,,NA,NA,1,6,1,1,1129,NA,0,0,0,55,E13,,NA,NA,1,7,1,1,1129,NA,0,0,0,80,E1,,NA,NA,1,8,1,1,1129,NA,0,0,0,5,E3,,NA,NA,1,9,1,1,1129,NA,10,0,0,1,E2,lottery,80,9,1,10,1,1,1129,NA,0,0,0,90,E23,,NA,NA,1,11,1,1,1129,NA,0,0,0,10,E12,,NA,NA,1,12,1,1,1129,NA,0,34,male,4,single,0,2,09353,no interest,rather yes,3,23,2,1,Unwetterkatastrophen nehmen extremer zu,"mulmiges gefühl, in der hoffnung verschont zu bleiben",6,2,1,1
08a8680acf9eb34963edcc1f9e846aaf,Ilomantsi,both,FALSE,0.6166666666666667,0.66,-0.2766666666666667,0.8699999999999999,2,148,y071dt5y,0,20,20,Outro,Results,2021-09-03T16:55:36Z,1,NA,NA,t2ciiflg,NA,NA,NA,NA,0,random,Baillon,1,2,random,148,NA,0,0,0,0,0,1,1,148,NA,0,0,0,67,E12,,NA,NA,1,1,1,1,148,NA,0,0,0,60,E1,,NA,NA,1,2,1,1,148,NA,0,0,0,66,E23,,NA,NA,1,3,1,1,148,NA,0,0,0,60,E2,,NA,NA,1,4,1,1,148,NA,0,0,0,65,E3,,NA,NA,1,5,1,1,148,NA,0,0,0,65,E13,,NA,NA,1,6,1,1,148,NA,0,0,0,70,E12,,NA,NA,1,7,1,1,148,NA,0,0,0,65,E1,,NA,NA,1,8,1,1,148,NA,0,0,0,70,E23,,NA,NA,1,9,1,1,148,NA,0,0,0,67,E2,bet,5,NA,1,10,1,1,148,NA,0,0,0,60,E3,,NA,NA,1,11,1,1,148,NA,0,0,0,70,E13,,NA,NA,1,12,1,1,148,NA,0,58,female,4,widowed,0,1,17033,yes,rather not,4,21,2,3,Die Umwelt wieder gesund herzustellen und zu erhalten,Ich versuche nachhaltig zu leben,3,4,1,1
08a8680acf9eb34963edcc1f9e846aaf,Ilomantsi,both,TRUE,0.64,0.7,-0.33999999999999997,0.8200000000000001,2,148,y071dt5y,0,20,20,Outro,Results,2021-09-03T16:55:36Z,1,NA,NA,t2ciiflg,NA,NA,NA,NA,0,random,Baillon,1,2,random,148,NA,0,0,0,0,0,1,1,148,NA,0,0,0,67,E12,,NA,NA,1,1,1,1,148,NA,0,0,0,60,E1,,NA,NA,1,2,1,1,148,NA,0,0,0,66,E23,,NA,NA,1,3,1,1,148,NA,0,0,0,60,E2,,NA,NA,1,4,1,1,148,NA,0,0,0,65,E3,,NA,NA,1,5,1,1,148,NA,0,0,0,65,E13,,NA,NA,1,6,1,1,148,NA,0,0,0,70,E12,,NA,NA,1,7,1,1,148,NA,0,0,0,65,E1,,NA,NA,1,8,1,1,148,NA,0,0,0,70,E23,,NA,NA,1,9,1,1,148,NA,0,0,0,67,E2,bet,5,NA,1,10,1,1,148,NA,0,0,0,60,E3,,NA,NA,1,11,1,1,148,NA,0,0,0,70,E13,,NA,NA,1,12,1,1,148,NA,0,58,female,4,widowed,0,1,17033,yes,rather not,4,21,2,3,Die Umwelt wieder gesund herzustellen und zu erhalten,Ich versuche nachhaltig zu leben,3,4,1,1
