participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.location,session.config.name,session.config.real_world_currency_per_point,session.config.participation_fee,session.config.treatment,Intro.1.player.id_in_group,Intro.1.player.role,Intro.1.player.payoff,Intro.1.player.location,Intro.1.player.treatment,Intro.1.player.wrong_answer_1,Intro.1.player.wrong_answer_2,Intro.1.player.CQ_1,Intro.1.player.CQ_2,Intro.1.group.id_in_subsession,Intro.1.subsession.round_number,Baillon.1.player.id_in_group,Baillon.1.player.role,Baillon.1.player.payoff,Baillon.1.player.review_weather,Baillon.1.player.review_instructions,Baillon.1.player.matching_probability,Baillon.1.player.event_decision,Baillon.1.player.payment_mechanism,Baillon.1.player.pivotal_lottery,Baillon.1.player.pivotal_draw,Baillon.1.group.id_in_subsession,Baillon.1.subsession.round_number,Baillon.1.subsession.pivotal_round,Baillon.1.subsession.lottery_success,Baillon.2.player.id_in_group,Baillon.2.player.role,Baillon.2.player.payoff,Baillon.2.player.review_weather,Baillon.2.player.review_instructions,Baillon.2.player.matching_probability,Baillon.2.player.event_decision,Baillon.2.player.payment_mechanism,Baillon.2.player.pivotal_lottery,Baillon.2.player.pivotal_draw,Baillon.2.group.id_in_subsession,Baillon.2.subsession.round_number,Baillon.2.subsession.pivotal_round,Baillon.2.subsession.lottery_success,Baillon.3.player.id_in_group,Baillon.3.player.role,Baillon.3.player.payoff,Baillon.3.player.review_weather,Baillon.3.player.review_instructions,Baillon.3.player.matching_probability,Baillon.3.player.event_decision,Baillon.3.player.payment_mechanism,Baillon.3.player.pivotal_lottery,Baillon.3.player.pivotal_draw,Baillon.3.group.id_in_subsession,Baillon.3.subsession.round_number,Baillon.3.subsession.pivotal_round,Baillon.3.subsession.lottery_success,Baillon.4.player.id_in_group,Baillon.4.player.role,Baillon.4.player.payoff,Baillon.4.player.review_weather,Baillon.4.player.review_instructions,Baillon.4.player.matching_probability,Baillon.4.player.event_decision,Baillon.4.player.payment_mechanism,Baillon.4.player.pivotal_lottery,Baillon.4.player.pivotal_draw,Baillon.4.group.id_in_subsession,Baillon.4.subsession.round_number,Baillon.4.subsession.pivotal_round,Baillon.4.subsession.lottery_success,Baillon.5.player.id_in_group,Baillon.5.player.role,Baillon.5.player.payoff,Baillon.5.player.review_weather,Baillon.5.player.review_instructions,Baillon.5.player.matching_probability,Baillon.5.player.event_decision,Baillon.5.player.payment_mechanism,Baillon.5.player.pivotal_lottery,Baillon.5.player.pivotal_draw,Baillon.5.group.id_in_subsession,Baillon.5.subsession.round_number,Baillon.5.subsession.pivotal_round,Baillon.5.subsession.lottery_success,Baillon.6.player.id_in_group,Baillon.6.player.role,Baillon.6.player.payoff,Baillon.6.player.review_weather,Baillon.6.player.review_instructions,Baillon.6.player.matching_probability,Baillon.6.player.event_decision,Baillon.6.player.payment_mechanism,Baillon.6.player.pivotal_lottery,Baillon.6.player.pivotal_draw,Baillon.6.group.id_in_subsession,Baillon.6.subsession.round_number,Baillon.6.subsession.pivotal_round,Baillon.6.subsession.lottery_success,Baillon.7.player.id_in_group,Baillon.7.player.role,Baillon.7.player.payoff,Baillon.7.player.review_weather,Baillon.7.player.review_instructions,Baillon.7.player.matching_probability,Baillon.7.player.event_decision,Baillon.7.player.payment_mechanism,Baillon.7.player.pivotal_lottery,Baillon.7.player.pivotal_draw,Baillon.7.group.id_in_subsession,Baillon.7.subsession.round_number,Baillon.7.subsession.pivotal_round,Baillon.7.subsession.lottery_success,Baillon.8.player.id_in_group,Baillon.8.player.role,Baillon.8.player.payoff,Baillon.8.player.review_weather,Baillon.8.player.review_instructions,Baillon.8.player.matching_probability,Baillon.8.player.event_decision,Baillon.8.player.payment_mechanism,Baillon.8.player.pivotal_lottery,Baillon.8.player.pivotal_draw,Baillon.8.group.id_in_subsession,Baillon.8.subsession.round_number,Baillon.8.subsession.pivotal_round,Baillon.8.subsession.lottery_success,Baillon.9.player.id_in_group,Baillon.9.player.role,Baillon.9.player.payoff,Baillon.9.player.review_weather,Baillon.9.player.review_instructions,Baillon.9.player.matching_probability,Baillon.9.player.event_decision,Baillon.9.player.payment_mechanism,Baillon.9.player.pivotal_lottery,Baillon.9.player.pivotal_draw,Baillon.9.group.id_in_subsession,Baillon.9.subsession.round_number,Baillon.9.subsession.pivotal_round,Baillon.9.subsession.lottery_success,Baillon.10.player.id_in_group,Baillon.10.player.role,Baillon.10.player.payoff,Baillon.10.player.review_weather,Baillon.10.player.review_instructions,Baillon.10.player.matching_probability,Baillon.10.player.event_decision,Baillon.10.player.payment_mechanism,Baillon.10.player.pivotal_lottery,Baillon.10.player.pivotal_draw,Baillon.10.group.id_in_subsession,Baillon.10.subsession.round_number,Baillon.10.subsession.pivotal_round,Baillon.10.subsession.lottery_success,Baillon.11.player.id_in_group,Baillon.11.player.role,Baillon.11.player.payoff,Baillon.11.player.review_weather,Baillon.11.player.review_instructions,Baillon.11.player.matching_probability,Baillon.11.player.event_decision,Baillon.11.player.payment_mechanism,Baillon.11.player.pivotal_lottery,Baillon.11.player.pivotal_draw,Baillon.11.group.id_in_subsession,Baillon.11.subsession.round_number,Baillon.11.subsession.pivotal_round,Baillon.11.subsession.lottery_success,Baillon.12.player.id_in_group,Baillon.12.player.role,Baillon.12.player.payoff,Baillon.12.player.review_weather,Baillon.12.player.review_instructions,Baillon.12.player.matching_probability,Baillon.12.player.event_decision,Baillon.12.player.payment_mechanism,Baillon.12.player.pivotal_lottery,Baillon.12.player.pivotal_draw,Baillon.12.group.id_in_subsession,Baillon.12.subsession.round_number,Baillon.12.subsession.pivotal_round,Baillon.12.subsession.lottery_success,Outro.1.player.id_in_group,Outro.1.player.role,Outro.1.player.payoff,Outro.1.player.Age,Outro.1.player.Gender,Outro.1.player.Education,Outro.1.player.Family,Outro.1.player.Kids,Outro.1.player.Income,Outro.1.player.ZIP,Outro.1.player.Vac,Outro.1.player.Comprehension,Outro.1.player.Usage,Outro.1.player.Temp,Outro.1.player.Accuracy,Outro.1.player.Credibility,Outro.1.player.CLICCS1,Outro.1.player.CLICCS2,Outro.1.player.Risk_General,Outro.1.player.Risk_Weather,Outro.1.group.id_in_subsession,Outro.1.subsession.round_number
540,ec391nfh,b26dd89f2f8a9b086643e768456e4d9a,0,2,20,Intro,Intro_Instructions,2021-09-04 13:59:23.928891,1,,,0.0,t2ciiflg,,,,,0,random,Baillon,1.0,2.0,random,540,,0.0,Ilomantsi,best_guess,0,0,,,1,1,540,,0.0,0,0,,E2,,,,1,1,1,1,540,,0.0,0,0,,E23,,,,1,2,1,1,540,,0.0,0,0,,E12,,,,1,3,1,1,540,,0.0,0,0,,E1,,,,1,4,1,1,540,,0.0,0,0,,E3,,,,1,5,1,1,540,,0.0,0,0,,E13,,,,1,6,1,1,540,,0.0,0,0,,E2,,,,1,7,1,1,540,,0.0,0,0,,E23,,,,1,8,1,1,540,,0.0,0,0,,E12,,,,1,9,1,1,540,,0.0,0,0,,E1,,,,1,10,1,1,540,,0.0,0,0,,E3,,,,1,11,1,1,540,,0.0,0,0,,E13,,,,1,12,1,1,540,,0.0,,,,,,,,,,,,,,,,,,1,1
541,mpdpyozr,2e330bd245caacbfacf6e13aa8f6e295,0,2,20,Intro,Intro_Instructions,2021-09-04 13:59:49.063681,1,,,0.0,t2ciiflg,,,,,0,random,Baillon,1.0,2.0,random,541,,0.0,Weiskirchen,interval,1,1,,,1,1,541,,0.0,0,0,,E13,,,,1,1,1,1,541,,0.0,0,0,,E12,,,,1,2,1,1,541,,0.0,0,0,,E23,,,,1,3,1,1,541,,0.0,0,0,,E1,,,,1,4,1,1,541,,0.0,0,0,,E2,,,,1,5,1,1,541,,0.0,0,0,,E3,,,,1,6,1,1,541,,0.0,0,0,,E13,,,,1,7,1,1,541,,0.0,0,0,,E12,,,,1,8,1,1,541,,0.0,0,0,,E23,,,,1,9,1,1,541,,0.0,0,0,,E1,,,,1,10,1,1,541,,0.0,0,0,,E2,,,,1,11,1,1,541,,0.0,0,0,,E3,,,,1,12,1,1,541,,0.0,,,,,,,,,,,,,,,,,,1,1
542,bf5bcgpd,5b69ef7c486a71a13aced0570b2ab15c,0,20,20,Outro,Results,2021-09-04 14:08:29.042230,1,,,0.0,t2ciiflg,,,,,0,random,Baillon,1.0,2.0,random,542,,0.0,Ilomantsi,interval,0,0,0,0,1,1,542,,0.0,0,0,67,E12,,,,1,1,1,1,542,,0.0,0,0,60,E2,,,,1,2,1,1,542,,0.0,0,0,67,E23,,,,1,3,1,1,542,,0.0,0,0,60,E1,,,,1,4,1,1,542,,0.0,0,0,70,E13,,,,1,5,1,1,542,,0.0,0,0,60,E3,,,,1,6,1,1,542,,0.0,0,0,67,E12,,,,1,7,1,1,542,,0.0,0,0,80,E2,bet,12,,1,8,1,1,542,,0.0,0,0,70,E23,,,,1,9,1,1,542,,0.0,0,0,80,E1,,,,1,10,1,1,542,,0.0,0,0,90,E13,,,,1,11,1,1,542,,0.0,0,0,90,E3,,,,1,12,1,1,542,,0.0,44,female,6,married,1,5,26180,yes,rather yes,4,18,3,4,"Die größte Herausforderung ist, dass wir nun schnell Umstände schaffen, damit die Temperatur nicht weiter ansteigt.","Wir planen, ein Elektro-Auto zu kaufen, wir haben unser Energie-Verhalten umgestellt. Man kann noch mehr tun.",7,7,1,1
543,blpalz3q,a950ce2544fe034df65cef42f109dccc,0,2,20,Intro,Intro_Instructions,2021-09-04 14:12:46.761588,1,,,0.0,t2ciiflg,,,,,0,random,Baillon,1.0,2.0,random,543,,0.0,Ilomantsi,both,0,0,,,1,1,543,,0.0,0,0,,E13,,,,1,1,1,1,543,,0.0,0,0,,E2,,,,1,2,1,1,543,,0.0,0,0,,E1,,,,1,3,1,1,543,,0.0,0,0,,E23,,,,1,4,1,1,543,,0.0,0,0,,E3,,,,1,5,1,1,543,,0.0,0,0,,E12,,,,1,6,1,1,543,,0.0,0,0,,E13,,,,1,7,1,1,543,,0.0,0,0,,E2,,,,1,8,1,1,543,,0.0,0,0,,E1,,,,1,9,1,1,543,,0.0,0,0,,E23,,,,1,10,1,1,543,,0.0,0,0,,E3,,,,1,11,1,1,543,,0.0,0,0,,E12,,,,1,12,1,1,543,,0.0,,,,,,,,,,,,,,,,,,1,1
544,wazmb7s5,174ee25a49a96c3e1c71d16d50d28137,0,20,20,Outro,Results,2021-09-04 14:30:14.374093,1,,,10.0,t2ciiflg,,,,,0,random,Baillon,1.0,2.0,random,544,,0.0,Weiskirchen,both,0,0,0,0,1,1,544,,0.0,0,0,50,E3,,,,1,1,1,1,544,,0.0,0,0,25,E2,,,,1,2,1,1,544,,0.0,0,0,75,E1,,,,1,3,1,1,544,,0.0,0,0,50,E12,,,,1,4,1,1,544,,10.0,0,0,50,E23,lottery,55,32,1,5,1,1,544,,0.0,0,0,25,E13,,,,1,6,1,1,544,,0.0,0,0,35,E3,,,,1,7,1,1,544,,0.0,0,0,25,E2,,,,1,8,1,1,544,,0.0,0,0,75,E1,,,,1,9,1,1,544,,0.0,0,0,25,E12,,,,1,10,1,1,544,,0.0,0,0,34,E23,,,,1,11,1,1,544,,0.0,0,0,50,E13,,,,1,12,1,1,544,,0.0,63,male,4,married,1,5,55435,yes,rather yes,4,26,2,2,Treibhausgase,noch entspannt,4,7,1,1
545,uma3pycd,4fb6922f75a8a17aea68c3c0597bd506,0,2,20,Intro,Intro_Instructions,2021-09-04 14:31:18.508245,1,,,0.0,t2ciiflg,,,,,0,random,Baillon,1.0,2.0,random,545,,0.0,Weiskirchen,both,0,0,,,1,1,545,,0.0,0,0,,E3,,,,1,1,1,1,545,,0.0,0,0,,E2,,,,1,2,1,1,545,,0.0,0,0,,E23,,,,1,3,1,1,545,,0.0,0,0,,E12,,,,1,4,1,1,545,,0.0,0,0,,E13,,,,1,5,1,1,545,,0.0,0,0,,E1,,,,1,6,1,1,545,,0.0,0,0,,E3,,,,1,7,1,1,545,,0.0,0,0,,E2,,,,1,8,1,1,545,,0.0,0,0,,E23,,,,1,9,1,1,545,,0.0,0,0,,E12,,,,1,10,1,1,545,,0.0,0,0,,E13,,,,1,11,1,1,545,,0.0,0,0,,E1,,,,1,12,1,1,545,,0.0,,,,,,,,,,,,,,,,,,1,1
546,18tfg89e,39ab55acb286320ffc38f7d7b1f6ecdc,0,20,20,Outro,Results,2021-09-04 14:41:21.494881,1,,,10.0,t2ciiflg,,,,,0,random,Baillon,1.0,2.0,random,546,,0.0,Ilomantsi,best_guess,1,2,0,0,1,1,546,,0.0,0,0,45,E23,,,,1,1,1,1,546,,0.0,0,0,60,E13,,,,1,2,1,1,546,,0.0,0,0,30,E12,,,,1,3,1,1,546,,0.0,0,0,30,E1,,,,1,4,1,1,546,,0.0,0,0,10,E3,,,,1,5,1,1,546,,0.0,0,0,50,E2,,,,1,6,1,1,546,,0.0,0,0,50,E23,,,,1,7,1,1,546,,10.0,0,0,25,E13,lottery,29,20,1,8,1,1,546,,0.0,0,0,45,E12,,,,1,9,1,1,546,,0.0,0,0,20,E1,,,,1,10,1,1,546,,0.0,0,0,10,E3,,,,1,11,1,1,546,,0.0,0,0,60,E2,,,,1,12,1,1,546,,0.0,51,male,7,married,1,5,29614,yes,yes,3,18,1,0,Die Wirtschaft auf einen vollständiges nachhaltigen Betrieb umstellen und die Wohlstand und Arbeitsplätze behalten.,Ich versuche die nicht nachhaltige Produkte und Tätigkeiten reduzieren und auf die Zukunft mehr ersparen.,10,9,1,1
547,hyyeo5qr,92d36c2d02ea20630daa9df644f31e87,0,20,20,Outro,Results,2021-09-04 14:42:23.089284,1,,,0.0,t2ciiflg,,,,,0,random,Baillon,1.0,2.0,random,547,,0.0,Weiskirchen,best_guess,1,1,0,0,1,1,547,,0.0,0,0,75,E1,bet,13,,1,1,1,1,547,,0.0,0,0,80,E12,,,,1,2,1,1,547,,0.0,0,0,50,E23,,,,1,3,1,1,547,,0.0,0,0,100,E3,,,,1,4,1,1,547,,0.0,0,0,65,E13,,,,1,5,1,1,547,,0.0,0,0,80,E2,,,,1,6,1,1,547,,0.0,0,0,55,E1,,,,1,7,1,1,547,,0.0,0,0,80,E12,,,,1,8,1,1,547,,0.0,0,0,100,E23,,,,1,9,1,1,547,,0.0,0,0,20,E3,,,,1,10,1,1,547,,0.0,0,0,50,E13,,,,1,11,1,1,547,,0.0,0,0,65,E2,,,,1,12,1,1,547,,0.0,47,male,3,same-sex union,0,3,22113,yes,rather yes,5,21,2,3,die bereitschaft der menschheit den eigenen egoismus beiseite zu legen und endlich etwas für die umwelt machen,versuche etwas für umwelt und klima zu tun im rahmen dessen was eine einzelne person machen kann,2,0,1,1
548,yeptvn9d,1bb9c4b8025f9fac986b84ecd11b1f6e,0,2,20,Intro,Intro_Instructions,2021-09-04 14:52:22.526919,1,,,0.0,t2ciiflg,,,,,0,random,Baillon,1.0,2.0,random,548,,0.0,Ilomantsi,both,1,1,,,1,1,548,,0.0,0,0,,E12,,,,1,1,1,1,548,,0.0,0,0,,E2,,,,1,2,1,1,548,,0.0,0,0,,E13,,,,1,3,1,1,548,,0.0,0,0,,E3,,,,1,4,1,1,548,,0.0,0,0,,E1,,,,1,5,1,1,548,,0.0,0,0,,E23,,,,1,6,1,1,548,,0.0,0,0,,E12,,,,1,7,1,1,548,,0.0,0,0,,E2,,,,1,8,1,1,548,,0.0,0,0,,E13,,,,1,9,1,1,548,,0.0,0,0,,E3,,,,1,10,1,1,548,,0.0,0,0,,E1,,,,1,11,1,1,548,,0.0,0,0,,E23,,,,1,12,1,1,548,,0.0,,,,,,,,,,,,,,,,,,1,1
549,2kvi6260,297e07dbd8aceb2c662375cd6c8a9608,0,2,20,Intro,Intro_Instructions,2021-09-04 14:53:53.600230,1,,,0.0,t2ciiflg,,,,,0,random,Baillon,1.0,2.0,random,549,,0.0,Weiskirchen,best_guess,0,0,,,1,1,549,,0.0,0,0,,E3,,,,1,1,1,1,549,,0.0,0,0,,E2,,,,1,2,1,1,549,,0.0,0,0,,E12,,,,1,3,1,1,549,,0.0,0,0,,E13,,,,1,4,1,1,549,,0.0,0,0,,E23,,,,1,5,1,1,549,,0.0,0,0,,E1,,,,1,6,1,1,549,,0.0,0,0,,E3,,,,1,7,1,1,549,,0.0,0,0,,E2,,,,1,8,1,1,549,,0.0,0,0,,E12,,,,1,9,1,1,549,,0.0,0,0,,E13,,,,1,10,1,1,549,,0.0,0,0,,E23,,,,1,11,1,1,549,,0.0,0,0,,E1,,,,1,12,1,1,549,,0.0,,,,,,,,,,,,,,,,,,1,1
550,epk9ikkf,342e0886180f6edea00b9b480f5ca253,0,2,20,Intro,Intro_Instructions,2021-09-04 14:57:44.401401,1,,,0.0,t2ciiflg,,,,,0,random,Baillon,1.0,2.0,random,550,,0.0,Weiskirchen,both,1,1,,,1,1,550,,0.0,0,0,,E3,,,,1,1,1,1,550,,0.0,0,0,,E2,,,,1,2,1,1,550,,0.0,0,0,,E13,,,,1,3,1,1,550,,0.0,0,0,,E23,,,,1,4,1,1,550,,0.0,0,0,,E12,,,,1,5,1,1,550,,0.0,0,0,,E1,,,,1,6,1,1,550,,0.0,0,0,,E3,,,,1,7,1,1,550,,0.0,0,0,,E2,,,,1,8,1,1,550,,0.0,0,0,,E13,,,,1,9,1,1,550,,0.0,0,0,,E23,,,,1,10,1,1,550,,0.0,0,0,,E12,,,,1,11,1,1,550,,0.0,0,0,,E1,,,,1,12,1,1,550,,0.0,,,,,,,,,,,,,,,,,,1,1
551,l4393wen,944acdb8865c1ce6e1dc7625ae1b1161,0,2,20,Intro,Intro_Instructions,2021-09-04 15:06:49.295356,1,,,0.0,t2ciiflg,,,,,0,random,Baillon,1.0,2.0,random,551,,0.0,Ilomantsi,best_guess,0,0,,,1,1,551,,0.0,0,0,,E3,,,,1,1,1,1,551,,0.0,0,0,,E13,,,,1,2,1,1,551,,0.0,0,0,,E23,,,,1,3,1,1,551,,0.0,0,0,,E12,,,,1,4,1,1,551,,0.0,0,0,,E2,,,,1,5,1,1,551,,0.0,0,0,,E1,,,,1,6,1,1,551,,0.0,0,0,,E3,,,,1,7,1,1,551,,0.0,0,0,,E13,,,,1,8,1,1,551,,0.0,0,0,,E23,,,,1,9,1,1,551,,0.0,0,0,,E12,,,,1,10,1,1,551,,0.0,0,0,,E2,,,,1,11,1,1,551,,0.0,0,0,,E1,,,,1,12,1,1,551,,0.0,,,,,,,,,,,,,,,,,,1,1
552,6vjd41z6,6f95d665861faa6fbeb825f5d19244f2,0,20,20,Outro,Results,2021-09-04 15:17:28.237926,1,,,10.0,t2ciiflg,,,,,0,random,Baillon,1.0,2.0,random,552,,0.0,Ilomantsi,interval,0,0,0,0,1,1,552,,0.0,0,0,67,E13,,,,1,1,1,1,552,,0.0,0,0,50,E2,,,,1,2,1,1,552,,0.0,0,0,50,E1,,,,1,3,1,1,552,,0.0,0,0,67,E12,,,,1,4,1,1,552,,0.0,0,0,67,E23,,,,1,5,1,1,552,,0.0,0,0,50,E3,,,,1,6,1,1,552,,10.0,0,0,80,E13,lottery,85,41,1,7,1,1,552,,0.0,0,0,50,E2,,,,1,8,1,1,552,,0.0,0,0,50,E1,,,,1,9,1,1,552,,0.0,0,0,70,E12,,,,1,10,1,1,552,,0.0,0,0,70,E23,,,,1,11,1,1,552,,0.0,0,0,50,E3,,,,1,12,1,1,552,,0.0,45,female,4,single,0,1,78652,yes,yes,4,27,2,2,Bezahlbarer CO2 Ausstieg,"Muss schauen, wie man über die runden kommt.",1,5,1,1
553,3qnedbzt,17b1e7c8af69c471dbc5467d33e212c2,0,20,20,Outro,Results,2021-09-04 15:20:51.198898,1,,,10.0,t2ciiflg,,,,,0,random,Baillon,1.0,2.0,random,553,,0.0,Weiskirchen,interval,0,0,0,0,1,1,553,,0.0,0,0,35,E3,,,,1,1,1,1,553,,0.0,0,0,69,E23,,,,1,2,1,1,553,,0.0,0,0,75,E13,,,,1,3,1,1,553,,0.0,0,0,50,E12,,,,1,4,1,1,553,,0.0,0,0,77,E2,,,,1,5,1,1,553,,0.0,0,0,70,E1,,,,1,6,1,1,553,,0.0,0,0,80,E3,,,,1,7,1,1,553,,0.0,0,0,73,E23,,,,1,8,1,1,553,,0.0,0,0,82,E13,,,,1,9,1,1,553,,0.0,0,0,52,E12,,,,1,10,1,1,553,,10.0,0,0,88,E2,bet,51,,1,11,1,1,553,,0.0,0,0,80,E1,,,,1,12,1,1,553,,0.0,56,male,3,widowed,0,99999,56335,yes,rather yes,2,23,3,3,"finde die größte Herausforderung ist unseren ""jungen Mitmenschen"" zu erklären, dass man Reparieren kann, NICHT mit dem Auto zur Schule gefahren wird, nicht alles unter sich fallen lässt weil jemand da ist der aufräumt. alle Länder und Menschen zu bewegen am gleichen Strang ziehen und nicht 1000 neue Kohlekraftwerke bauen","spreche mit jungen Menschen, vermeide Abfall wenn es möglich ist, lasse den PKW stehen und gehe zu Fuss, per Fahrrad ",4,7,1,1
554,13dfgz1i,75338f5d9d0eb6a725a492f6595528ed,0,2,20,Intro,Intro_Instructions,2021-09-04 15:32:23.782912,1,,,0.0,t2ciiflg,,,,,0,random,Baillon,1.0,2.0,random,554,,0.0,Weiskirchen,interval,2,2,,,1,1,554,,0.0,0,0,,E12,,,,1,1,1,1,554,,0.0,0,0,,E3,,,,1,2,1,1,554,,0.0,0,0,,E23,,,,1,3,1,1,554,,0.0,0,0,,E1,,,,1,4,1,1,554,,0.0,0,0,,E13,,,,1,5,1,1,554,,0.0,0,0,,E2,,,,1,6,1,1,554,,0.0,0,0,,E12,,,,1,7,1,1,554,,0.0,0,0,,E3,,,,1,8,1,1,554,,0.0,0,0,,E23,,,,1,9,1,1,554,,0.0,0,0,,E1,,,,1,10,1,1,554,,0.0,0,0,,E13,,,,1,11,1,1,554,,0.0,0,0,,E2,,,,1,12,1,1,554,,0.0,,,,,,,,,,,,,,,,,,1,1
555,79nwnu29,e22f997684d0bc16dcb7a646a53d6ac6,0,2,20,Intro,Intro_Instructions,2021-09-04 15:36:19.861490,1,,,0.0,t2ciiflg,,,,,0,random,Baillon,1.0,2.0,random,555,,0.0,Ilomantsi,interval,0,0,,,1,1,555,,0.0,0,0,,E2,,,,1,1,1,1,555,,0.0,0,0,,E23,,,,1,2,1,1,555,,0.0,0,0,,E3,,,,1,3,1,1,555,,0.0,0,0,,E12,,,,1,4,1,1,555,,0.0,0,0,,E13,,,,1,5,1,1,555,,0.0,0,0,,E1,,,,1,6,1,1,555,,0.0,0,0,,E2,,,,1,7,1,1,555,,0.0,0,0,,E23,,,,1,8,1,1,555,,0.0,0,0,,E3,,,,1,9,1,1,555,,0.0,0,0,,E12,,,,1,10,1,1,555,,0.0,0,0,,E13,,,,1,11,1,1,555,,0.0,0,0,,E1,,,,1,12,1,1,555,,0.0,,,,,,,,,,,,,,,,,,1,1
556,6qlutowr,30886231b6f59ec60b0da90f0027e9ea,0,2,20,Intro,Intro_Instructions,2021-09-04 15:37:19.483258,1,,,0.0,t2ciiflg,,,,,0,random,Baillon,1.0,2.0,random,556,,0.0,Weiskirchen,both,0,0,,,1,1,556,,0.0,0,0,,E12,,,,1,1,1,1,556,,0.0,0,0,,E23,,,,1,2,1,1,556,,0.0,0,0,,E13,,,,1,3,1,1,556,,0.0,0,0,,E3,,,,1,4,1,1,556,,0.0,0,0,,E2,,,,1,5,1,1,556,,0.0,0,0,,E1,,,,1,6,1,1,556,,0.0,0,0,,E12,,,,1,7,1,1,556,,0.0,0,0,,E23,,,,1,8,1,1,556,,0.0,0,0,,E13,,,,1,9,1,1,556,,0.0,0,0,,E3,,,,1,10,1,1,556,,0.0,0,0,,E2,,,,1,11,1,1,556,,0.0,0,0,,E1,,,,1,12,1,1,556,,0.0,,,,,,,,,,,,,,,,,,1,1
557,5vlq6vt9,bccccf3f0224e00c77605687115d7050,0,2,20,Intro,Intro_Instructions,2021-09-04 15:42:47.348302,1,,,0.0,t2ciiflg,,,,,0,random,Baillon,1.0,2.0,random,557,,0.0,Ilomantsi,both,1,1,,,1,1,557,,0.0,0,0,,E3,,,,1,1,1,1,557,,0.0,0,0,,E12,,,,1,2,1,1,557,,0.0,0,0,,E13,,,,1,3,1,1,557,,0.0,0,0,,E2,,,,1,4,1,1,557,,0.0,0,0,,E1,,,,1,5,1,1,557,,0.0,0,0,,E23,,,,1,6,1,1,557,,0.0,0,0,,E3,,,,1,7,1,1,557,,0.0,0,0,,E12,,,,1,8,1,1,557,,0.0,0,0,,E13,,,,1,9,1,1,557,,0.0,0,0,,E2,,,,1,10,1,1,557,,0.0,0,0,,E1,,,,1,11,1,1,557,,0.0,0,0,,E23,,,,1,12,1,1,557,,0.0,,,,,,,,,,,,,,,,,,1,1
558,r4n76v2o,82ba087bcdef0c285dd8a77c16f88baf,0,20,20,Outro,Results,2021-09-04 15:49:20.081032,1,,,10.0,t2ciiflg,,,,,0,random,Baillon,1.0,2.0,random,558,,0.0,Ilomantsi,both,2,0,0,0,1,1,558,,0.0,0,0,40,E3,,,,1,1,1,1,558,,0.0,0,0,30,E13,,,,1,2,1,1,558,,0.0,0,0,35,E1,,,,1,3,1,1,558,,0.0,0,0,80,E23,,,,1,4,1,1,558,,10.0,1,0,90,E12,bet,67,,1,5,1,1,558,,0.0,0,0,60,E2,,,,1,6,1,1,558,,0.0,0,0,100,E3,,,,1,7,1,1,558,,0.0,0,0,75,E13,,,,1,8,1,1,558,,0.0,0,0,65,E1,,,,1,9,1,1,558,,0.0,0,0,50,E23,,,,1,10,1,1,558,,0.0,0,0,87,E12,,,,1,11,1,1,558,,0.0,0,0,45,E2,,,,1,12,1,1,558,,0.0,26,male,6,married,0,3,,yes,yes,3,25,2,2,Richtige Maßnahmen dagegen treffen,versuchen möglichst viel selbst zu ändern ,8,8,1,1
559,xow3pmlp,2670462a184b93ecc43bf4035c329ebf,0,2,20,Intro,Intro_Instructions,2021-09-04 15:49:54.040411,1,,,0.0,t2ciiflg,,,,,0,random,Baillon,1.0,2.0,random,559,,0.0,Ilomantsi,interval,0,0,,,1,1,559,,0.0,0,0,,E23,,,,1,1,1,1,559,,0.0,0,0,,E12,,,,1,2,1,1,559,,0.0,0,0,,E3,,,,1,3,1,1,559,,0.0,0,0,,E2,,,,1,4,1,1,559,,0.0,0,0,,E13,,,,1,5,1,1,559,,0.0,0,0,,E1,,,,1,6,1,1,559,,0.0,0,0,,E23,,,,1,7,1,1,559,,0.0,0,0,,E12,,,,1,8,1,1,559,,0.0,0,0,,E3,,,,1,9,1,1,559,,0.0,0,0,,E2,,,,1,10,1,1,559,,0.0,0,0,,E13,,,,1,11,1,1,559,,0.0,0,0,,E1,,,,1,12,1,1,559,,0.0,,,,,,,,,,,,,,,,,,1,1
