participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.participation_fee,session.config.treatment,session.config.name,session.config.real_world_currency_per_point,session.config.location,Intro.1.player.id_in_group,Intro.1.player.role,Intro.1.player.payoff,Intro.1.player.location,Intro.1.player.treatment,Intro.1.player.wrong_answer_1,Intro.1.player.wrong_answer_2,Intro.1.player.CQ_1,Intro.1.player.CQ_2,Intro.1.group.id_in_subsession,Intro.1.subsession.round_number,Baillon.1.player.id_in_group,Baillon.1.player.role,Baillon.1.player.payoff,Baillon.1.player.review_weather,Baillon.1.player.review_instructions,Baillon.1.player.matching_probability,Baillon.1.player.event_decision,Baillon.1.player.payment_mechanism,Baillon.1.player.pivotal_lottery,Baillon.1.player.pivotal_draw,Baillon.1.group.id_in_subsession,Baillon.1.subsession.round_number,Baillon.1.subsession.pivotal_round,Baillon.1.subsession.lottery_success,Baillon.2.player.id_in_group,Baillon.2.player.role,Baillon.2.player.payoff,Baillon.2.player.review_weather,Baillon.2.player.review_instructions,Baillon.2.player.matching_probability,Baillon.2.player.event_decision,Baillon.2.player.payment_mechanism,Baillon.2.player.pivotal_lottery,Baillon.2.player.pivotal_draw,Baillon.2.group.id_in_subsession,Baillon.2.subsession.round_number,Baillon.2.subsession.pivotal_round,Baillon.2.subsession.lottery_success,Baillon.3.player.id_in_group,Baillon.3.player.role,Baillon.3.player.payoff,Baillon.3.player.review_weather,Baillon.3.player.review_instructions,Baillon.3.player.matching_probability,Baillon.3.player.event_decision,Baillon.3.player.payment_mechanism,Baillon.3.player.pivotal_lottery,Baillon.3.player.pivotal_draw,Baillon.3.group.id_in_subsession,Baillon.3.subsession.round_number,Baillon.3.subsession.pivotal_round,Baillon.3.subsession.lottery_success,Baillon.4.player.id_in_group,Baillon.4.player.role,Baillon.4.player.payoff,Baillon.4.player.review_weather,Baillon.4.player.review_instructions,Baillon.4.player.matching_probability,Baillon.4.player.event_decision,Baillon.4.player.payment_mechanism,Baillon.4.player.pivotal_lottery,Baillon.4.player.pivotal_draw,Baillon.4.group.id_in_subsession,Baillon.4.subsession.round_number,Baillon.4.subsession.pivotal_round,Baillon.4.subsession.lottery_success,Baillon.5.player.id_in_group,Baillon.5.player.role,Baillon.5.player.payoff,Baillon.5.player.review_weather,Baillon.5.player.review_instructions,Baillon.5.player.matching_probability,Baillon.5.player.event_decision,Baillon.5.player.payment_mechanism,Baillon.5.player.pivotal_lottery,Baillon.5.player.pivotal_draw,Baillon.5.group.id_in_subsession,Baillon.5.subsession.round_number,Baillon.5.subsession.pivotal_round,Baillon.5.subsession.lottery_success,Baillon.6.player.id_in_group,Baillon.6.player.role,Baillon.6.player.payoff,Baillon.6.player.review_weather,Baillon.6.player.review_instructions,Baillon.6.player.matching_probability,Baillon.6.player.event_decision,Baillon.6.player.payment_mechanism,Baillon.6.player.pivotal_lottery,Baillon.6.player.pivotal_draw,Baillon.6.group.id_in_subsession,Baillon.6.subsession.round_number,Baillon.6.subsession.pivotal_round,Baillon.6.subsession.lottery_success,Baillon.7.player.id_in_group,Baillon.7.player.role,Baillon.7.player.payoff,Baillon.7.player.review_weather,Baillon.7.player.review_instructions,Baillon.7.player.matching_probability,Baillon.7.player.event_decision,Baillon.7.player.payment_mechanism,Baillon.7.player.pivotal_lottery,Baillon.7.player.pivotal_draw,Baillon.7.group.id_in_subsession,Baillon.7.subsession.round_number,Baillon.7.subsession.pivotal_round,Baillon.7.subsession.lottery_success,Baillon.8.player.id_in_group,Baillon.8.player.role,Baillon.8.player.payoff,Baillon.8.player.review_weather,Baillon.8.player.review_instructions,Baillon.8.player.matching_probability,Baillon.8.player.event_decision,Baillon.8.player.payment_mechanism,Baillon.8.player.pivotal_lottery,Baillon.8.player.pivotal_draw,Baillon.8.group.id_in_subsession,Baillon.8.subsession.round_number,Baillon.8.subsession.pivotal_round,Baillon.8.subsession.lottery_success,Baillon.9.player.id_in_group,Baillon.9.player.role,Baillon.9.player.payoff,Baillon.9.player.review_weather,Baillon.9.player.review_instructions,Baillon.9.player.matching_probability,Baillon.9.player.event_decision,Baillon.9.player.payment_mechanism,Baillon.9.player.pivotal_lottery,Baillon.9.player.pivotal_draw,Baillon.9.group.id_in_subsession,Baillon.9.subsession.round_number,Baillon.9.subsession.pivotal_round,Baillon.9.subsession.lottery_success,Baillon.10.player.id_in_group,Baillon.10.player.role,Baillon.10.player.payoff,Baillon.10.player.review_weather,Baillon.10.player.review_instructions,Baillon.10.player.matching_probability,Baillon.10.player.event_decision,Baillon.10.player.payment_mechanism,Baillon.10.player.pivotal_lottery,Baillon.10.player.pivotal_draw,Baillon.10.group.id_in_subsession,Baillon.10.subsession.round_number,Baillon.10.subsession.pivotal_round,Baillon.10.subsession.lottery_success,Baillon.11.player.id_in_group,Baillon.11.player.role,Baillon.11.player.payoff,Baillon.11.player.review_weather,Baillon.11.player.review_instructions,Baillon.11.player.matching_probability,Baillon.11.player.event_decision,Baillon.11.player.payment_mechanism,Baillon.11.player.pivotal_lottery,Baillon.11.player.pivotal_draw,Baillon.11.group.id_in_subsession,Baillon.11.subsession.round_number,Baillon.11.subsession.pivotal_round,Baillon.11.subsession.lottery_success,Baillon.12.player.id_in_group,Baillon.12.player.role,Baillon.12.player.payoff,Baillon.12.player.review_weather,Baillon.12.player.review_instructions,Baillon.12.player.matching_probability,Baillon.12.player.event_decision,Baillon.12.player.payment_mechanism,Baillon.12.player.pivotal_lottery,Baillon.12.player.pivotal_draw,Baillon.12.group.id_in_subsession,Baillon.12.subsession.round_number,Baillon.12.subsession.pivotal_round,Baillon.12.subsession.lottery_success,Outro.1.player.id_in_group,Outro.1.player.role,Outro.1.player.payoff,Outro.1.player.Age,Outro.1.player.Gender,Outro.1.player.Education,Outro.1.player.Family,Outro.1.player.Kids,Outro.1.player.Income,Outro.1.player.ZIP,Outro.1.player.Vac,Outro.1.player.Comprehension,Outro.1.player.Usage,Outro.1.player.Temp,Outro.1.player.Accuracy,Outro.1.player.Credibility,Outro.1.player.CLICCS1,Outro.1.player.CLICCS2,Outro.1.player.Risk_General,Outro.1.player.Risk_Weather,Outro.1.group.id_in_subsession,Outro.1.subsession.round_number
83,2h7n1lzm,5d5cb3f91a1ab5d992c5e705d3a9f297,0,2,20,Intro,Intro_Instructions,2021-09-02 17:00:03.063459,1,,,0.0,t2ciiflg,,,,,0,2.0,random,Baillon,1.0,random,83,,0.0,Weiskirchen,interval,0,0,,,1,1,83,,0.0,0,0,,E23,,,,1,1,1,1,83,,0.0,0,0,,E2,,,,1,2,1,1,83,,0.0,0,0,,E12,,,,1,3,1,1,83,,0.0,0,0,,E3,,,,1,4,1,1,83,,0.0,0,0,,E1,,,,1,5,1,1,83,,0.0,0,0,,E13,,,,1,6,1,1,83,,0.0,0,0,,E23,,,,1,7,1,1,83,,0.0,0,0,,E2,,,,1,8,1,1,83,,0.0,0,0,,E12,,,,1,9,1,1,83,,0.0,0,0,,E3,,,,1,10,1,1,83,,0.0,0,0,,E1,,,,1,11,1,1,83,,0.0,0,0,,E13,,,,1,12,1,1,83,,0.0,,,,,,,,,,,,,,,,,,1,1
84,psr2u0oh,aa9bbe192a6a9daff1594d5ddd24f81a,0,2,20,Intro,Intro_Instructions,2021-09-02 17:01:50.715828,1,,,0.0,t2ciiflg,,,,,0,2.0,random,Baillon,1.0,random,84,,0.0,Weiskirchen,best_guess,0,0,,,1,1,84,,0.0,0,0,,E12,,,,1,1,1,1,84,,0.0,0,0,,E2,,,,1,2,1,1,84,,0.0,0,0,,E3,,,,1,3,1,1,84,,0.0,0,0,,E23,,,,1,4,1,1,84,,0.0,0,0,,E1,,,,1,5,1,1,84,,0.0,0,0,,E13,,,,1,6,1,1,84,,0.0,0,0,,E12,,,,1,7,1,1,84,,0.0,0,0,,E2,,,,1,8,1,1,84,,0.0,0,0,,E3,,,,1,9,1,1,84,,0.0,0,0,,E23,,,,1,10,1,1,84,,0.0,0,0,,E1,,,,1,11,1,1,84,,0.0,0,0,,E13,,,,1,12,1,1,84,,0.0,,,,,,,,,,,,,,,,,,1,1
85,11f1g647,a204c88dadc0ec3b115562eaeec068a8,0,20,20,Outro,Results,2021-09-02 17:13:27.352843,1,,,10.0,t2ciiflg,,,,,0,2.0,random,Baillon,1.0,random,85,,0.0,Weiskirchen,both,0,0,0,0,1,1,85,,0.0,1,0,50,E3,,,,1,1,1,1,85,,0.0,0,0,50,E13,,,,1,2,1,1,85,,0.0,0,0,50,E23,,,,1,3,1,1,85,,0.0,0,0,50,E12,,,,1,4,1,1,85,,10.0,0,0,50,E2,lottery,83,47,1,5,1,1,85,,0.0,0,0,50,E1,,,,1,6,1,1,85,,0.0,0,0,50,E3,,,,1,7,1,1,85,,0.0,0,0,50,E13,,,,1,8,1,1,85,,0.0,0,0,50,E23,,,,1,9,1,1,85,,0.0,0,0,50,E12,,,,1,10,1,1,85,,0.0,0,0,50,E2,,,,1,11,1,1,85,,0.0,0,0,50,E1,,,,1,12,1,1,85,,0.0,42,male,6,married,1,5,65468,NA,no,3,21,2,2,"Die Auswirkungen auf die Umwelt und den Mensch (gesundheitlicher Natur), sowie die Gefahren für unsere Wirtschaft. ",Ich denke nicht daran.,0,0,1,1
86,q72tbz7b,25ef47478e835c4194aad2dd5b373b4e,0,20,20,Outro,Results,2021-09-02 17:14:11.060682,1,,,0.0,t2ciiflg,,,,,0,2.0,random,Baillon,1.0,random,86,,0.0,Ilomantsi,best_guess,0,0,0,0,1,1,86,,0.0,0,0,50,E3,,,,1,1,1,1,86,,0.0,0,0,50,E13,,,,1,2,1,1,86,,0.0,0,0,50,E23,,,,1,3,1,1,86,,0.0,0,0,50,E1,,,,1,4,1,1,86,,0.0,0,0,50,E2,,,,1,5,1,1,86,,0.0,0,0,50,E12,lottery,53,97,1,6,1,1,86,,0.0,0,0,50,E3,,,,1,7,1,1,86,,0.0,0,0,50,E13,,,,1,8,1,1,86,,0.0,0,0,50,E23,,,,1,9,1,1,86,,0.0,0,0,50,E1,,,,1,10,1,1,86,,0.0,0,0,50,E2,,,,1,11,1,1,86,,0.0,0,0,50,E12,,,,1,12,1,1,86,,0.0,50,male,6,single,0,2,53113,yes,yes,4,23,2,2,Den Klimawandel einzudämmen,Ich versuche möglichst viel dafür zu tun,0,5,1,1
87,fdlllg2m,178387751e848e3703cdba08c529cef9,0,20,20,Outro,Results,2021-09-02 17:17:31.845878,1,,,10.0,t2ciiflg,,,,,0,2.0,random,Baillon,1.0,random,87,,0.0,Weiskirchen,best_guess,0,0,0,0,1,1,87,,0.0,0,0,20,E1,,,,1,1,1,1,87,,0.0,0,0,20,E23,,,,1,2,1,1,87,,0.0,0,0,20,E2,,,,1,3,1,1,87,,0.0,0,0,60,E13,,,,1,4,1,1,87,,0.0,0,0,15,E3,,,,1,5,1,1,87,,10.0,0,0,20,E12,lottery,96,50,1,6,1,1,87,,0.0,0,0,80,E1,,,,1,7,1,1,87,,0.0,0,0,5,E23,,,,1,8,1,1,87,,0.0,0,0,25,E2,,,,1,9,1,1,87,,0.0,0,0,80,E13,,,,1,10,1,1,87,,0.0,0,0,50,E3,,,,1,11,1,1,87,,0.0,0,0,40,E12,,,,1,12,1,1,87,,0.0,66,female,6,distance marriage,0,99999,68165,yes,yes,1,23,2,2,Zunehmende weltweite Umweltkatastrophen,k.A.,4,6,1,1
88,oujmfevy,d71dd4df45223c886d365eb367c25153,0,20,20,Outro,Results,2021-09-02 17:20:18.228104,1,,,0.0,t2ciiflg,,,,,0,2.0,random,Baillon,1.0,random,88,,0.0,Weiskirchen,both,1,0,0,0,1,1,88,,0.0,0,0,70,E12,,,,1,1,1,1,88,,0.0,0,0,75,E23,,,,1,2,1,1,88,,0.0,0,0,35,E13,,,,1,3,1,1,88,,0.0,0,0,45,E1,,,,1,4,1,1,88,,0.0,0,0,25,E2,,,,1,5,1,1,88,,0.0,0,0,60,E3,bet,38,,1,6,1,1,88,,0.0,0,0,40,E12,,,,1,7,1,1,88,,0.0,0,0,35,E23,,,,1,8,1,1,88,,0.0,0,0,15,E13,,,,1,9,1,1,88,,0.0,0,0,30,E1,,,,1,10,1,1,88,,0.0,0,0,70,E2,,,,1,11,1,1,88,,0.0,0,0,25,E3,,,,1,12,1,1,88,,0.0,62,male,2,married,1,2,44866,yes,rather not,3,22,3,3,"Zuviele Naturkatastrophen,Starkregenfälle,Flutkatastrophe und Waldbrände.  ",Ich bin sehr besorgt.,1,6,1,1
89,43voh28o,cf9bfa5c30c058efc1c467081b1f857c,0,20,20,Outro,Results,2021-09-02 17:21:51.368010,1,,,0.0,t2ciiflg,,,,,0,2.0,random,Baillon,1.0,random,89,,0.0,Ilomantsi,both,0,0,0,0,1,1,89,,0.0,0,0,51,E12,,,,1,1,1,1,89,,0.0,0,0,51,E3,bet,29,,1,2,1,1,89,,0.0,0,0,76,E13,,,,1,3,1,1,89,,0.0,0,0,66,E23,,,,1,4,1,1,89,,0.0,0,0,40,E2,,,,1,5,1,1,89,,0.0,0,0,66,E1,,,,1,6,1,1,89,,0.0,0,0,91,E12,,,,1,7,1,1,89,,0.0,0,0,20,E3,,,,1,8,1,1,89,,0.0,0,0,51,E13,,,,1,9,1,1,89,,0.0,0,0,51,E23,,,,1,10,1,1,89,,0.0,0,0,25,E2,,,,1,11,1,1,89,,0.0,0,0,66,E1,,,,1,12,1,1,89,,0.0,57,male,7,single,0,3,65195,yes,yes,3,21,3,3,Energiesicherheit und Anpassung,"Als Fatalist bin ich entspannt, ich beteilige mich nicht an der Klimaangst",3,8,1,1
90,liln0h5n,6478dbe7a9b2bb9cbcdcc6c2db6c740c,0,2,20,Intro,Intro_Instructions,2021-09-02 17:21:57.644084,1,,,0.0,t2ciiflg,,,,,0,2.0,random,Baillon,1.0,random,90,,0.0,Weiskirchen,best_guess,1,0,,,1,1,90,,0.0,0,0,,E12,,,,1,1,1,1,90,,0.0,0,0,,E2,,,,1,2,1,1,90,,0.0,0,0,,E3,,,,1,3,1,1,90,,0.0,0,0,,E23,,,,1,4,1,1,90,,0.0,0,0,,E13,,,,1,5,1,1,90,,0.0,0,0,,E1,,,,1,6,1,1,90,,0.0,0,0,,E12,,,,1,7,1,1,90,,0.0,0,0,,E2,,,,1,8,1,1,90,,0.0,0,0,,E3,,,,1,9,1,1,90,,0.0,0,0,,E23,,,,1,10,1,1,90,,0.0,0,0,,E13,,,,1,11,1,1,90,,0.0,0,0,,E1,,,,1,12,1,1,90,,0.0,,,,,,,,,,,,,,,,,,1,1
91,1cvqirti,62694c5136e6c6c28a286cc3b758eb86,0,20,20,Outro,Results,2021-09-02 17:37:26.258323,1,,,10.0,t2ciiflg,,,,,0,2.0,random,Baillon,1.0,random,91,,0.0,Ilomantsi,both,1,1,0,0,1,1,91,,0.0,0,0,2,E12,,,,1,1,1,1,91,,0.0,0,0,5,E3,,,,1,2,1,1,91,,0.0,0,0,10,E2,,,,1,3,1,1,91,,0.0,0,0,8,E1,,,,1,4,1,1,91,,0.0,0,0,10,E13,,,,1,5,1,1,91,,0.0,0,0,10,E23,,,,1,6,1,1,91,,0.0,0,0,10,E12,,,,1,7,1,1,91,,0.0,0,0,10,E3,,,,1,8,1,1,91,,0.0,0,0,8,E2,,,,1,9,1,1,91,,10.0,0,0,5,E1,lottery,70,29,1,10,1,1,91,,0.0,0,0,10,E13,,,,1,11,1,1,91,,0.0,0,0,10,E23,,,,1,12,1,1,91,,0.0,62,female,3,married,1,2,04808,yes,rather yes,4,21,0,0,die menschen,schlecht,7,4,1,1
92,35q41t5j,0564fe41946329cfdb2fe9d4dad97c9e,0,2,20,Intro,Intro_Instructions,2021-09-02 17:37:58.060572,1,,,0.0,t2ciiflg,,,,,0,2.0,random,Baillon,1.0,random,92,,0.0,Ilomantsi,interval,1,0,,,1,1,92,,0.0,0,0,,E23,,,,1,1,1,1,92,,0.0,0,0,,E1,,,,1,2,1,1,92,,0.0,0,0,,E2,,,,1,3,1,1,92,,0.0,0,0,,E3,,,,1,4,1,1,92,,0.0,0,0,,E12,,,,1,5,1,1,92,,0.0,0,0,,E13,,,,1,6,1,1,92,,0.0,0,0,,E23,,,,1,7,1,1,92,,0.0,0,0,,E1,,,,1,8,1,1,92,,0.0,0,0,,E2,,,,1,9,1,1,92,,0.0,0,0,,E3,,,,1,10,1,1,92,,0.0,0,0,,E12,,,,1,11,1,1,92,,0.0,0,0,,E13,,,,1,12,1,1,92,,0.0,,,,,,,,,,,,,,,,,,1,1
93,ktd2a7e1,2345fbeaf4bbbe983529ecccc4600c30,0,20,20,Outro,Results,2021-09-02 17:38:13.642708,1,,,10.0,t2ciiflg,,,,,0,2.0,random,Baillon,1.0,random,93,,0.0,Weiskirchen,both,0,0,0,0,1,1,93,,0.0,0,0,70,E12,,,,1,1,1,1,93,,0.0,0,0,80,E13,,,,1,2,1,1,93,,0.0,0,0,70,E3,,,,1,3,1,1,93,,0.0,0,0,66,E2,,,,1,4,1,1,93,,0.0,0,0,80,E23,,,,1,5,1,1,93,,0.0,0,0,99,E1,,,,1,6,1,1,93,,0.0,0,0,50,E12,,,,1,7,1,1,93,,0.0,0,0,85,E13,,,,1,8,1,1,93,,0.0,0,0,77,E3,,,,1,9,1,1,93,,0.0,0,0,90,E2,,,,1,10,1,1,93,,10.0,0,0,35,E23,bet,27,,1,11,1,1,93,,0.0,0,0,90,E1,,,,1,12,1,1,93,,0.0,57,male,7,married,1,5,41564,yes,rather not,4,19,3,3,Das Nichthandeln der Regierungen,Wählengehen,3,7,1,1
94,t1k06mmy,455ac02524cfdd6d52bf14b2a0f8d3f7,0,20,20,Outro,Results,2021-09-02 17:40:19.676037,1,,,10.0,t2ciiflg,,,,,0,2.0,random,Baillon,1.0,random,94,,0.0,Weiskirchen,interval,0,0,0,0,1,1,94,,0.0,0,0,53,E1,,,,1,1,1,1,94,,0.0,0,0,75,E3,,,,1,2,1,1,94,,0.0,0,0,71,E13,,,,1,3,1,1,94,,0.0,0,0,87,E23,,,,1,4,1,1,94,,0.0,0,0,76,E12,,,,1,5,1,1,94,,0.0,0,0,70,E2,,,,1,6,1,1,94,,0.0,0,0,30,E1,,,,1,7,1,1,94,,0.0,0,0,45,E3,,,,1,8,1,1,94,,0.0,0,0,43,E13,,,,1,9,1,1,94,,0.0,0,0,83,E23,,,,1,10,1,1,94,,10.0,0,0,73,E12,bet,69,,1,11,1,1,94,,0.0,0,0,60,E2,,,,1,12,1,1,94,,0.0,35,male,7,single,0,5,86609,yes,yes,4,17,2,2,Der Menschheit das Leben trotzdem ohne weitgehnde Einschränkungen ermöglichen,Klimabewusster Leben,6,4,1,1
95,1kudxaei,8c905528a463ed332025fc1f32e097a0,0,2,20,Intro,Intro_Instructions,2021-09-02 17:50:09.900510,1,,,0.0,t2ciiflg,,,,,0,2.0,random,Baillon,1.0,random,95,,0.0,Ilomantsi,both,0,0,,,1,1,95,,0.0,0,0,,E23,,,,1,1,1,1,95,,0.0,0,0,,E1,,,,1,2,1,1,95,,0.0,0,0,,E3,,,,1,3,1,1,95,,0.0,0,0,,E12,,,,1,4,1,1,95,,0.0,0,0,,E2,,,,1,5,1,1,95,,0.0,0,0,,E13,,,,1,6,1,1,95,,0.0,0,0,,E23,,,,1,7,1,1,95,,0.0,0,0,,E1,,,,1,8,1,1,95,,0.0,0,0,,E3,,,,1,9,1,1,95,,0.0,0,0,,E12,,,,1,10,1,1,95,,0.0,0,0,,E2,,,,1,11,1,1,95,,0.0,0,0,,E13,,,,1,12,1,1,95,,0.0,,,,,,,,,,,,,,,,,,1,1
96,eqowjygp,3d1c3bc3f40b45015189b467b4d6eb5c,0,1,20,Intro,Intro_Welcome,2021-09-02 17:58:40.472768,1,,,0.0,t2ciiflg,,,,,0,2.0,random,Baillon,1.0,random,96,,0.0,Ilomantsi,best_guess,0,0,,,1,1,96,,0.0,0,0,,E2,,,,1,1,1,1,96,,0.0,0,0,,E3,,,,1,2,1,1,96,,0.0,0,0,,E12,,,,1,3,1,1,96,,0.0,0,0,,E1,,,,1,4,1,1,96,,0.0,0,0,,E23,,,,1,5,1,1,96,,0.0,0,0,,E13,,,,1,6,1,1,96,,0.0,0,0,,E2,,,,1,7,1,1,96,,0.0,0,0,,E3,,,,1,8,1,1,96,,0.0,0,0,,E12,,,,1,9,1,1,96,,0.0,0,0,,E1,,,,1,10,1,1,96,,0.0,0,0,,E23,,,,1,11,1,1,96,,0.0,0,0,,E13,,,,1,12,1,1,96,,0.0,,,,,,,,,,,,,,,,,,1,1
97,yck0reb2,c49eed9bc46907a38ee28c37ef444f3d,0,20,20,Outro,Results,2021-09-02 18:20:32.083546,1,,,10.0,t2ciiflg,,,,,0,2.0,random,Baillon,1.0,random,97,,0.0,Ilomantsi,best_guess,0,0,0,0,1,1,97,,0.0,0,0,50,E2,,,,1,1,1,1,97,,0.0,0,0,70,E1,,,,1,2,1,1,97,,0.0,0,0,40,E13,,,,1,3,1,1,97,,0.0,0,0,30,E3,,,,1,4,1,1,97,,0.0,0,0,67,E12,,,,1,5,1,1,97,,10.0,0,0,20,E23,lottery,47,14,1,6,1,1,97,,0.0,0,0,30,E2,,,,1,7,1,1,97,,0.0,0,0,80,E1,,,,1,8,1,1,97,,0.0,0,0,40,E13,,,,1,9,1,1,97,,0.0,0,0,60,E3,,,,1,10,1,1,97,,0.0,0,0,20,E12,,,,1,11,1,1,97,,0.0,0,0,80,E23,,,,1,12,1,1,97,,0.0,43,male,4,single,0,3,93164,yes,yes,4,17,2,2,CO2 Reduktion,Umweltbewusst Energie sparen,2,2,1,1
98,2w1dhavl,7d78e91ca3d43cd4f5a7eb0fdab7739f,0,2,20,Intro,Intro_Instructions,2021-09-02 18:21:38.731726,1,,,0.0,t2ciiflg,,,,,0,2.0,random,Baillon,1.0,random,98,,0.0,Weiskirchen,interval,1,0,,,1,1,98,,0.0,0,0,,E13,,,,1,1,1,1,98,,0.0,0,0,,E2,,,,1,2,1,1,98,,0.0,0,0,,E3,,,,1,3,1,1,98,,0.0,0,0,,E12,,,,1,4,1,1,98,,0.0,0,0,,E23,,,,1,5,1,1,98,,0.0,0,0,,E1,,,,1,6,1,1,98,,0.0,0,0,,E13,,,,1,7,1,1,98,,0.0,0,0,,E2,,,,1,8,1,1,98,,0.0,0,0,,E3,,,,1,9,1,1,98,,0.0,0,0,,E12,,,,1,10,1,1,98,,0.0,0,0,,E23,,,,1,11,1,1,98,,0.0,0,0,,E1,,,,1,12,1,1,98,,0.0,,,,,,,,,,,,,,,,,,1,1
99,y2i8bckm,3657d7754c646d93c85dff1a4ef26f4b,0,20,20,Outro,Results,2021-09-02 18:28:32.556669,1,,,0.0,t2ciiflg,,,,,0,2.0,random,Baillon,1.0,random,99,,0.0,Weiskirchen,interval,0,0,0,0,1,1,99,,0.0,0,0,34,E3,,,,1,1,1,1,99,,0.0,0,0,67,E12,,,,1,2,1,1,99,,0.0,0,0,100,E23,,,,1,3,1,1,99,,0.0,0,0,100,E2,,,,1,4,1,1,99,,0.0,0,0,100,E13,,,,1,5,1,1,99,,0.0,0,0,100,E1,,,,1,6,1,1,99,,0.0,0,0,100,E3,,,,1,7,1,1,99,,0.0,0,0,5,E12,,,,1,8,1,1,99,,0.0,0,0,1,E23,,,,1,9,1,1,99,,0.0,0,0,2,E2,,,,1,10,1,1,99,,0.0,0,0,25,E13,,,,1,11,1,1,99,,0.0,0,0,20,E1,lottery,51,99,1,12,1,1,99,,0.0,55,male,5,divorced,1,3,58840,yes,no,2,17,4,4,das alle dafür sind und einschränkungen tollerieren,versuche möglichst viel dafür zu tun,0,0,1,1
100,c3yoz8u4,43365f63891651f97dd5fc52cbd17468,0,2,20,Intro,Intro_Instructions,2021-09-02 18:29:46.118827,1,,,0.0,t2ciiflg,,,,,0,2.0,random,Baillon,1.0,random,100,,0.0,Ilomantsi,interval,0,0,,,1,1,100,,0.0,0,0,,E23,,,,1,1,1,1,100,,0.0,0,0,,E13,,,,1,2,1,1,100,,0.0,0,0,,E2,,,,1,3,1,1,100,,0.0,0,0,,E12,,,,1,4,1,1,100,,0.0,0,0,,E1,,,,1,5,1,1,100,,0.0,0,0,,E3,,,,1,6,1,1,100,,0.0,0,0,,E23,,,,1,7,1,1,100,,0.0,0,0,,E13,,,,1,8,1,1,100,,0.0,0,0,,E2,,,,1,9,1,1,100,,0.0,0,0,,E12,,,,1,10,1,1,100,,0.0,0,0,,E1,,,,1,11,1,1,100,,0.0,0,0,,E3,,,,1,12,1,1,100,,0.0,,,,,,,,,,,,,,,,,,1,1
101,upg52rs4,8f3873fd4d469ad546a2f839b17ea7cc,0,2,20,Intro,Intro_Instructions,2021-09-02 18:33:27.617463,1,,,0.0,t2ciiflg,,,,,0,2.0,random,Baillon,1.0,random,101,,0.0,Ilomantsi,both,1,1,,,1,1,101,,0.0,0,0,,E2,,,,1,1,1,1,101,,0.0,0,0,,E1,,,,1,2,1,1,101,,0.0,0,0,,E3,,,,1,3,1,1,101,,0.0,0,0,,E13,,,,1,4,1,1,101,,0.0,0,0,,E12,,,,1,5,1,1,101,,0.0,0,0,,E23,,,,1,6,1,1,101,,0.0,0,0,,E2,,,,1,7,1,1,101,,0.0,0,0,,E1,,,,1,8,1,1,101,,0.0,0,0,,E3,,,,1,9,1,1,101,,0.0,0,0,,E13,,,,1,10,1,1,101,,0.0,0,0,,E12,,,,1,11,1,1,101,,0.0,0,0,,E23,,,,1,12,1,1,101,,0.0,,,,,,,,,,,,,,,,,,1,1
102,fcgurafi,d85f6dc4e8296dd1025fbd4203c4870a,0,20,20,Outro,Results,2021-09-02 18:39:10.914664,1,,,0.0,t2ciiflg,,,,,0,2.0,random,Baillon,1.0,random,102,,0.0,Ilomantsi,interval,1,0,0,0,1,1,102,,0.0,0,0,49,E12,,,,1,1,1,1,102,,0.0,0,0,30,E13,,,,1,2,1,1,102,,0.0,0,0,40,E3,bet,17,,1,3,1,1,102,,0.0,0,0,45,E2,,,,1,4,1,1,102,,0.0,0,0,30,E1,,,,1,5,1,1,102,,0.0,0,0,45,E23,,,,1,6,1,1,102,,0.0,0,0,49,E12,,,,1,7,1,1,102,,0.0,0,0,50,E13,,,,1,8,1,1,102,,0.0,0,0,20,E3,,,,1,9,1,1,102,,0.0,0,0,30,E2,,,,1,10,1,1,102,,0.0,0,0,30,E1,,,,1,11,1,1,102,,0.0,0,0,44,E23,,,,1,12,1,1,102,,0.0,65,female,3,married,1,3,47877,yes,rather not,3,18,2,2,"wie wir es schaffen, die Erderwärmung zu stoppen",ich handle umweltfreundlich in allen Belangen,4,4,1,1
103,8eq4hfhf,0ae08b7c158a97c925030c0f798262ac,0,2,20,Intro,Intro_Instructions,2021-09-02 18:43:01.053517,1,,,0.0,t2ciiflg,,,,,0,2.0,random,Baillon,1.0,random,103,,0.0,Ilomantsi,best_guess,1,1,,,1,1,103,,0.0,0,0,,E23,,,,1,1,1,1,103,,0.0,0,0,,E12,,,,1,2,1,1,103,,0.0,0,0,,E13,,,,1,3,1,1,103,,0.0,0,0,,E3,,,,1,4,1,1,103,,0.0,0,0,,E2,,,,1,5,1,1,103,,0.0,0,0,,E1,,,,1,6,1,1,103,,0.0,0,0,,E23,,,,1,7,1,1,103,,0.0,0,0,,E12,,,,1,8,1,1,103,,0.0,0,0,,E13,,,,1,9,1,1,103,,0.0,0,0,,E3,,,,1,10,1,1,103,,0.0,0,0,,E2,,,,1,11,1,1,103,,0.0,0,0,,E1,,,,1,12,1,1,103,,0.0,,,,,,,,,,,,,,,,,,1,1
