participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.location,session.config.treatment,session.config.participation_fee,session.config.real_world_currency_per_point,session.config.name,Intro.1.player.id_in_group,Intro.1.player.role,Intro.1.player.payoff,Intro.1.player.location,Intro.1.player.treatment,Intro.1.player.wrong_answer_1,Intro.1.player.wrong_answer_2,Intro.1.player.CQ_1,Intro.1.player.CQ_2,Intro.1.group.id_in_subsession,Intro.1.subsession.round_number,Baillon.1.player.id_in_group,Baillon.1.player.role,Baillon.1.player.payoff,Baillon.1.player.review_weather,Baillon.1.player.review_instructions,Baillon.1.player.matching_probability,Baillon.1.player.event_decision,Baillon.1.player.payment_mechanism,Baillon.1.player.pivotal_lottery,Baillon.1.player.pivotal_draw,Baillon.1.group.id_in_subsession,Baillon.1.subsession.round_number,Baillon.1.subsession.pivotal_round,Baillon.1.subsession.lottery_success,Baillon.2.player.id_in_group,Baillon.2.player.role,Baillon.2.player.payoff,Baillon.2.player.review_weather,Baillon.2.player.review_instructions,Baillon.2.player.matching_probability,Baillon.2.player.event_decision,Baillon.2.player.payment_mechanism,Baillon.2.player.pivotal_lottery,Baillon.2.player.pivotal_draw,Baillon.2.group.id_in_subsession,Baillon.2.subsession.round_number,Baillon.2.subsession.pivotal_round,Baillon.2.subsession.lottery_success,Baillon.3.player.id_in_group,Baillon.3.player.role,Baillon.3.player.payoff,Baillon.3.player.review_weather,Baillon.3.player.review_instructions,Baillon.3.player.matching_probability,Baillon.3.player.event_decision,Baillon.3.player.payment_mechanism,Baillon.3.player.pivotal_lottery,Baillon.3.player.pivotal_draw,Baillon.3.group.id_in_subsession,Baillon.3.subsession.round_number,Baillon.3.subsession.pivotal_round,Baillon.3.subsession.lottery_success,Baillon.4.player.id_in_group,Baillon.4.player.role,Baillon.4.player.payoff,Baillon.4.player.review_weather,Baillon.4.player.review_instructions,Baillon.4.player.matching_probability,Baillon.4.player.event_decision,Baillon.4.player.payment_mechanism,Baillon.4.player.pivotal_lottery,Baillon.4.player.pivotal_draw,Baillon.4.group.id_in_subsession,Baillon.4.subsession.round_number,Baillon.4.subsession.pivotal_round,Baillon.4.subsession.lottery_success,Baillon.5.player.id_in_group,Baillon.5.player.role,Baillon.5.player.payoff,Baillon.5.player.review_weather,Baillon.5.player.review_instructions,Baillon.5.player.matching_probability,Baillon.5.player.event_decision,Baillon.5.player.payment_mechanism,Baillon.5.player.pivotal_lottery,Baillon.5.player.pivotal_draw,Baillon.5.group.id_in_subsession,Baillon.5.subsession.round_number,Baillon.5.subsession.pivotal_round,Baillon.5.subsession.lottery_success,Baillon.6.player.id_in_group,Baillon.6.player.role,Baillon.6.player.payoff,Baillon.6.player.review_weather,Baillon.6.player.review_instructions,Baillon.6.player.matching_probability,Baillon.6.player.event_decision,Baillon.6.player.payment_mechanism,Baillon.6.player.pivotal_lottery,Baillon.6.player.pivotal_draw,Baillon.6.group.id_in_subsession,Baillon.6.subsession.round_number,Baillon.6.subsession.pivotal_round,Baillon.6.subsession.lottery_success,Baillon.7.player.id_in_group,Baillon.7.player.role,Baillon.7.player.payoff,Baillon.7.player.review_weather,Baillon.7.player.review_instructions,Baillon.7.player.matching_probability,Baillon.7.player.event_decision,Baillon.7.player.payment_mechanism,Baillon.7.player.pivotal_lottery,Baillon.7.player.pivotal_draw,Baillon.7.group.id_in_subsession,Baillon.7.subsession.round_number,Baillon.7.subsession.pivotal_round,Baillon.7.subsession.lottery_success,Baillon.8.player.id_in_group,Baillon.8.player.role,Baillon.8.player.payoff,Baillon.8.player.review_weather,Baillon.8.player.review_instructions,Baillon.8.player.matching_probability,Baillon.8.player.event_decision,Baillon.8.player.payment_mechanism,Baillon.8.player.pivotal_lottery,Baillon.8.player.pivotal_draw,Baillon.8.group.id_in_subsession,Baillon.8.subsession.round_number,Baillon.8.subsession.pivotal_round,Baillon.8.subsession.lottery_success,Baillon.9.player.id_in_group,Baillon.9.player.role,Baillon.9.player.payoff,Baillon.9.player.review_weather,Baillon.9.player.review_instructions,Baillon.9.player.matching_probability,Baillon.9.player.event_decision,Baillon.9.player.payment_mechanism,Baillon.9.player.pivotal_lottery,Baillon.9.player.pivotal_draw,Baillon.9.group.id_in_subsession,Baillon.9.subsession.round_number,Baillon.9.subsession.pivotal_round,Baillon.9.subsession.lottery_success,Baillon.10.player.id_in_group,Baillon.10.player.role,Baillon.10.player.payoff,Baillon.10.player.review_weather,Baillon.10.player.review_instructions,Baillon.10.player.matching_probability,Baillon.10.player.event_decision,Baillon.10.player.payment_mechanism,Baillon.10.player.pivotal_lottery,Baillon.10.player.pivotal_draw,Baillon.10.group.id_in_subsession,Baillon.10.subsession.round_number,Baillon.10.subsession.pivotal_round,Baillon.10.subsession.lottery_success,Baillon.11.player.id_in_group,Baillon.11.player.role,Baillon.11.player.payoff,Baillon.11.player.review_weather,Baillon.11.player.review_instructions,Baillon.11.player.matching_probability,Baillon.11.player.event_decision,Baillon.11.player.payment_mechanism,Baillon.11.player.pivotal_lottery,Baillon.11.player.pivotal_draw,Baillon.11.group.id_in_subsession,Baillon.11.subsession.round_number,Baillon.11.subsession.pivotal_round,Baillon.11.subsession.lottery_success,Baillon.12.player.id_in_group,Baillon.12.player.role,Baillon.12.player.payoff,Baillon.12.player.review_weather,Baillon.12.player.review_instructions,Baillon.12.player.matching_probability,Baillon.12.player.event_decision,Baillon.12.player.payment_mechanism,Baillon.12.player.pivotal_lottery,Baillon.12.player.pivotal_draw,Baillon.12.group.id_in_subsession,Baillon.12.subsession.round_number,Baillon.12.subsession.pivotal_round,Baillon.12.subsession.lottery_success,Outro.1.player.id_in_group,Outro.1.player.role,Outro.1.player.payoff,Outro.1.player.Age,Outro.1.player.Gender,Outro.1.player.Education,Outro.1.player.Family,Outro.1.player.Kids,Outro.1.player.Income,Outro.1.player.ZIP,Outro.1.player.Vac,Outro.1.player.Comprehension,Outro.1.player.Usage,Outro.1.player.Temp,Outro.1.player.Accuracy,Outro.1.player.Credibility,Outro.1.player.CLICCS1,Outro.1.player.CLICCS2,Outro.1.player.Risk_General,Outro.1.player.Risk_Weather,Outro.1.group.id_in_subsession,Outro.1.subsession.round_number
119,5skpvjou,061dfcad973e07e7282435f3e54d929d,0,2,20,Intro,Intro_Instructions,2021-09-03 16:33:02.678685,1,,,0.0,t2ciiflg,,,,,0,random,random,2.0,1.0,Baillon,119,,0.0,Weiskirchen,both,2,0,,,1,1,119,,0.0,0,0,,E3,,,,1,1,1,1,119,,0.0,0,0,,E12,,,,1,2,1,1,119,,0.0,0,0,,E1,,,,1,3,1,1,119,,0.0,0,0,,E2,,,,1,4,1,1,119,,0.0,0,0,,E13,,,,1,5,1,1,119,,0.0,0,0,,E23,,,,1,6,1,1,119,,0.0,0,0,,E3,,,,1,7,1,1,119,,0.0,0,0,,E12,,,,1,8,1,1,119,,0.0,0,0,,E1,,,,1,9,1,1,119,,0.0,0,0,,E2,,,,1,10,1,1,119,,0.0,0,0,,E13,,,,1,11,1,1,119,,0.0,0,0,,E23,,,,1,12,1,1,119,,0.0,,,,,,,,,,,,,,,,,,1,1
120,m73tvor2,86b11eae68538ce50c5bb0d3226d4062,0,20,20,Outro,Results,2021-09-03 16:35:54.180881,1,,,0.0,t2ciiflg,,,,,0,random,random,2.0,1.0,Baillon,120,,0.0,Weiskirchen,both,0,0,0,0,1,1,120,,0.0,0,0,15,E2,,,,1,1,1,1,120,,0.0,0,0,65,E13,,,,1,2,1,1,120,,0.0,0,0,70,E12,,,,1,3,1,1,120,,0.0,0,0,80,E23,,,,1,4,1,1,120,,0.0,0,0,80,E1,,,,1,5,1,1,120,,0.0,0,0,50,E3,,,,1,6,1,1,120,,0.0,0,0,5,E2,,,,1,7,1,1,120,,0.0,0,0,15,E13,,,,1,8,1,1,120,,0.0,0,0,15,E12,,,,1,9,1,1,120,,0.0,0,0,10,E23,,,,1,10,1,1,120,,0.0,0,0,80,E1,bet,65,,1,11,1,1,120,,0.0,0,0,25,E3,,,,1,12,1,1,120,,0.0,55,male,4,married,0,2,21502,yes,yes,3,19,2,2,-,-,2,1,1,1
121,991sgzai,c0d3787a37f7a7699923623a7053ca6c,0,2,20,Intro,Intro_Instructions,2021-09-03 16:36:03.234573,1,,,0.0,t2ciiflg,,,,,0,random,random,2.0,1.0,Baillon,121,,0.0,Ilomantsi,best_guess,0,0,,,1,1,121,,0.0,0,0,,E2,,,,1,1,1,1,121,,0.0,0,0,,E12,,,,1,2,1,1,121,,0.0,0,0,,E13,,,,1,3,1,1,121,,0.0,0,0,,E23,,,,1,4,1,1,121,,0.0,0,0,,E1,,,,1,5,1,1,121,,0.0,0,0,,E3,,,,1,6,1,1,121,,0.0,0,0,,E2,,,,1,7,1,1,121,,0.0,0,0,,E12,,,,1,8,1,1,121,,0.0,0,0,,E13,,,,1,9,1,1,121,,0.0,0,0,,E23,,,,1,10,1,1,121,,0.0,0,0,,E1,,,,1,11,1,1,121,,0.0,0,0,,E3,,,,1,12,1,1,121,,0.0,,,,,,,,,,,,,,,,,,1,1
122,8rbhpe3c,07c22971ce6d806dbafb831f2adc684f,0,20,20,Outro,Results,2021-09-03 16:38:46.921957,1,,,10.0,t2ciiflg,,,,,0,random,random,2.0,1.0,Baillon,122,,0.0,Ilomantsi,best_guess,0,0,0,0,1,1,122,,0.0,0,0,7,E12,,,,1,1,1,1,122,,0.0,0,0,6,E13,,,,1,2,1,1,122,,0.0,0,0,15,E23,,,,1,3,1,1,122,,0.0,0,0,15,E3,,,,1,4,1,1,122,,0.0,0,0,21,E2,,,,1,5,1,1,122,,0.0,0,0,5,E1,,,,1,6,1,1,122,,0.0,0,0,14,E12,,,,1,7,1,1,122,,0.0,0,0,12,E13,,,,1,8,1,1,122,,0.0,0,0,12,E23,,,,1,9,1,1,122,,10.0,0,0,14,E3,lottery,99,0,1,10,1,1,122,,0.0,0,0,19,E2,,,,1,11,1,1,122,,0.0,0,0,19,E1,,,,1,12,1,1,122,,0.0,38,male,6,married,1,3,76344,yes,yes,4,21,3,3,Das jeder seinen Anteil leistet für eine besserer Umwelt und damit ein normales Klima,Ich versuche mein besten zu tun um mitzuhelfen,8,9,1,1
123,fcap1l9r,41eaacf68b46a2a64598872cd7326b68,0,20,20,Outro,Results,2021-09-03 16:41:16.028576,1,,,10.0,t2ciiflg,,,,,0,random,random,2.0,1.0,Baillon,123,,0.0,Weiskirchen,both,1,0,0,0,1,1,123,,0.0,0,0,75,E13,,,,1,1,1,1,123,,0.0,0,0,75,E1,,,,1,2,1,1,123,,10.0,0,0,75,E23,bet,33,,1,3,1,1,123,,0.0,0,0,75,E12,,,,1,4,1,1,123,,0.0,0,0,70,E2,,,,1,5,1,1,123,,0.0,0,0,75,E3,,,,1,6,1,1,123,,0.0,0,0,70,E13,,,,1,7,1,1,123,,0.0,0,0,75,E1,,,,1,8,1,1,123,,0.0,0,0,70,E23,,,,1,9,1,1,123,,0.0,0,0,75,E12,,,,1,10,1,1,123,,0.0,0,0,75,E2,,,,1,11,1,1,123,,0.0,0,0,50,E3,,,,1,12,1,1,123,,0.0,59,male,4,married,0,2,21502,yes,yes,4,18,4,4,Ozon Ausstoß verringern,Viel zu Fuß oder mit dem Fahrad erledigen,7,10,1,1
124,arq1mtrm,5744236ff739e5ccd0ec6d3404fff8c8,0,20,20,Outro,Results,2021-09-03 16:41:17.597470,1,,,10.0,t2ciiflg,,,,,0,random,random,2.0,1.0,Baillon,124,,0.0,Weiskirchen,interval,0,0,0,0,1,1,124,,0.0,0,0,10,E12,,,,1,1,1,1,124,,0.0,0,0,10,E13,,,,1,2,1,1,124,,0.0,0,0,10,E23,,,,1,3,1,1,124,,0.0,0,0,10,E3,,,,1,4,1,1,124,,0.0,0,0,10,E2,,,,1,5,1,1,124,,0.0,0,0,10,E1,,,,1,6,1,1,124,,0.0,0,0,10,E12,,,,1,7,1,1,124,,0.0,0,0,10,E13,,,,1,8,1,1,124,,10.0,0,0,10,E23,lottery,76,24,1,9,1,1,124,,0.0,0,0,10,E3,,,,1,10,1,1,124,,0.0,0,0,10,E2,,,,1,11,1,1,124,,0.0,0,0,10,E1,,,,1,12,1,1,124,,0.0,57,male,6,single,0,99999,24113,yes,yes,3,19,3,3,Anpassungsfähigkeit,abwartend,8,8,1,1
125,0ej2t8cf,fe296247d1c05e6fe52509fe64d384d4,0,2,20,Intro,Intro_Instructions,2021-09-03 16:41:25.179970,1,,,0.0,t2ciiflg,,,,,0,random,random,2.0,1.0,Baillon,125,,0.0,Weiskirchen,interval,1,2,,,1,1,125,,0.0,0,0,,E1,,,,1,1,1,1,125,,0.0,0,0,,E23,,,,1,2,1,1,125,,0.0,0,0,,E13,,,,1,3,1,1,125,,0.0,0,0,,E12,,,,1,4,1,1,125,,0.0,0,0,,E3,,,,1,5,1,1,125,,0.0,0,0,,E2,,,,1,6,1,1,125,,0.0,0,0,,E1,,,,1,7,1,1,125,,0.0,0,0,,E23,,,,1,8,1,1,125,,0.0,0,0,,E13,,,,1,9,1,1,125,,0.0,0,0,,E12,,,,1,10,1,1,125,,0.0,0,0,,E3,,,,1,11,1,1,125,,0.0,0,0,,E2,,,,1,12,1,1,125,,0.0,,,,,,,,,,,,,,,,,,1,1
126,0uegzhv4,db35a91cb04589c5230fbe6f9694f738,0,20,20,Outro,Results,2021-09-03 16:41:32.271103,1,,,0.0,t2ciiflg,,,,,0,random,random,2.0,1.0,Baillon,126,,0.0,Ilomantsi,both,0,0,0,0,1,1,126,,0.0,0,0,20,E2,bet,1,,1,1,1,1,126,,0.0,0,0,40,E23,,,,1,2,1,1,126,,0.0,0,0,10,E13,,,,1,3,1,1,126,,0.0,0,0,18,E3,,,,1,4,1,1,126,,0.0,0,0,5,E1,,,,1,5,1,1,126,,0.0,0,0,1,E12,,,,1,6,1,1,126,,0.0,0,0,30,E2,,,,1,7,1,1,126,,0.0,0,0,35,E23,,,,1,8,1,1,126,,0.0,0,0,20,E13,,,,1,9,1,1,126,,0.0,0,0,1,E3,,,,1,10,1,1,126,,0.0,0,0,1,E1,,,,1,11,1,1,126,,0.0,0,0,5,E12,,,,1,12,1,1,126,,0.0,28,male,4,single,0,99999,73240,NA,rather not,4,24,2,1,Die Probleme im Lebensmittelanbau,gar nicht,2,4,1,1
127,6kcnd258,d696e74f31924f273bee01e5cd9f5965,0,20,20,Outro,Results,2021-09-03 16:41:36.261907,1,,,10.0,t2ciiflg,,,,,0,random,random,2.0,1.0,Baillon,127,,0.0,Ilomantsi,both,0,0,0,0,1,1,127,,0.0,0,0,40,E2,,,,1,1,1,1,127,,0.0,0,0,50,E13,,,,1,2,1,1,127,,0.0,0,0,50,E12,,,,1,3,1,1,127,,0.0,0,0,35,E1,,,,1,4,1,1,127,,0.0,0,0,30,E3,,,,1,5,1,1,127,,10.0,0,0,30,E23,lottery,86,42,1,6,1,1,127,,0.0,0,0,20,E2,,,,1,7,1,1,127,,0.0,0,0,50,E13,,,,1,8,1,1,127,,0.0,0,0,90,E12,,,,1,9,1,1,127,,0.0,0,0,90,E1,,,,1,10,1,1,127,,0.0,0,0,20,E3,,,,1,11,1,1,127,,0.0,0,0,15,E23,,,,1,12,1,1,127,,0.0,38,female,7,single,0,3,74357,yes,rather yes,4,24,2,2,"Ressourcen zu schonen, ein Bewusstsein für den Klimawandel zu schaffen, klimabedingte Ernteausfälle",Versuch einer nachhaltigen Lebensweise,2,2,1,1
128,7c04krjc,bbd8f4b6338f6c1c44322e9dca7035f3,0,2,20,Intro,Intro_Instructions,2021-09-03 16:42:14.878568,1,,,0.0,t2ciiflg,,,,,0,random,random,2.0,1.0,Baillon,128,,0.0,Weiskirchen,both,1,1,,,1,1,128,,0.0,0,0,,E2,,,,1,1,1,1,128,,0.0,0,0,,E1,,,,1,2,1,1,128,,0.0,0,0,,E13,,,,1,3,1,1,128,,0.0,0,0,,E23,,,,1,4,1,1,128,,0.0,0,0,,E3,,,,1,5,1,1,128,,0.0,0,0,,E12,,,,1,6,1,1,128,,0.0,0,0,,E2,,,,1,7,1,1,128,,0.0,0,0,,E1,,,,1,8,1,1,128,,0.0,0,0,,E13,,,,1,9,1,1,128,,0.0,0,0,,E23,,,,1,10,1,1,128,,0.0,0,0,,E3,,,,1,11,1,1,128,,0.0,0,0,,E12,,,,1,12,1,1,128,,0.0,,,,,,,,,,,,,,,,,,1,1
129,y1urdgd8,b41ea6e1f04aebb22bd24339e20e5ae6,0,2,20,Intro,Intro_Instructions,2021-09-03 16:42:18.979031,1,,,0.0,t2ciiflg,,,,,0,random,random,2.0,1.0,Baillon,129,,0.0,Ilomantsi,best_guess,0,0,,,1,1,129,,0.0,0,0,,E23,,,,1,1,1,1,129,,0.0,0,0,,E13,,,,1,2,1,1,129,,0.0,0,0,,E3,,,,1,3,1,1,129,,0.0,0,0,,E2,,,,1,4,1,1,129,,0.0,0,0,,E1,,,,1,5,1,1,129,,0.0,0,0,,E12,,,,1,6,1,1,129,,0.0,0,0,,E23,,,,1,7,1,1,129,,0.0,0,0,,E13,,,,1,8,1,1,129,,0.0,0,0,,E3,,,,1,9,1,1,129,,0.0,0,0,,E2,,,,1,10,1,1,129,,0.0,0,0,,E1,,,,1,11,1,1,129,,0.0,0,0,,E12,,,,1,12,1,1,129,,0.0,,,,,,,,,,,,,,,,,,1,1
130,ao5map7p,97e13f0576551cc0661e1ef14c1c6de6,0,20,20,Outro,Results,2021-09-03 16:42:36.367517,1,,,10.0,t2ciiflg,,,,,0,random,random,2.0,1.0,Baillon,130,,0.0,Weiskirchen,interval,0,0,0,0,1,1,130,,0.0,0,0,67,E23,,,,1,1,1,1,130,,10.0,0,0,34,E2,lottery,59,49,1,2,1,1,130,,0.0,0,0,34,E3,,,,1,3,1,1,130,,0.0,0,0,34,E1,,,,1,4,1,1,130,,0.0,0,0,67,E13,,,,1,5,1,1,130,,0.0,0,0,67,E12,,,,1,6,1,1,130,,0.0,0,0,67,E23,,,,1,7,1,1,130,,0.0,0,0,34,E2,,,,1,8,1,1,130,,0.0,0,0,34,E3,,,,1,9,1,1,130,,0.0,0,0,34,E1,,,,1,10,1,1,130,,0.0,0,0,67,E13,,,,1,11,1,1,130,,0.0,0,0,67,E12,,,,1,12,1,1,130,,0.0,61,male,4,single,0,2,23570,no,rather yes,3,21,4,4,dfghjkl,lkjhgf,7,7,1,1
131,jwa6stls,e114f6c9356a166556c389c8e5c73a10,0,20,20,Outro,Results,2021-09-03 16:43:21.848956,1,,,10.0,t2ciiflg,,,,,0,random,random,2.0,1.0,Baillon,131,,0.0,Weiskirchen,both,1,0,0,0,1,1,131,,0.0,0,0,1,E2,,,,1,1,1,1,131,,0.0,0,0,2,E12,,,,1,2,1,1,131,,0.0,0,0,3,E13,,,,1,3,1,1,131,,0.0,0,0,2,E3,,,,1,4,1,1,131,,10.0,0,0,2,E1,lottery,78,33,1,5,1,1,131,,0.0,0,0,3,E23,,,,1,6,1,1,131,,0.0,0,0,2,E2,,,,1,7,1,1,131,,0.0,0,0,3,E12,,,,1,8,1,1,131,,0.0,0,0,4,E13,,,,1,9,1,1,131,,0.0,0,0,2,E3,,,,1,10,1,1,131,,0.0,0,0,3,E1,,,,1,11,1,1,131,,0.0,0,0,5,E23,,,,1,12,1,1,131,,0.0,45,male,4,single,0,2,38108,yes,rather yes,4,22,3,3,CO2 zu verringern,ich lese darüber,2,5,1,1
132,04720naz,e365ead9fb660252660fdf67d5cc3b57,0,20,20,Outro,Results,2021-09-03 16:43:31.199921,1,,,10.0,t2ciiflg,,,,,0,random,random,2.0,1.0,Baillon,132,,0.0,Ilomantsi,best_guess,0,0,0,0,1,1,132,,0.0,0,0,34,E3,,,,1,1,1,1,132,,0.0,0,0,67,E12,,,,1,2,1,1,132,,0.0,0,0,67,E23,,,,1,3,1,1,132,,0.0,0,0,67,E13,,,,1,4,1,1,132,,0.0,0,0,34,E1,,,,1,5,1,1,132,,0.0,0,0,34,E2,,,,1,6,1,1,132,,0.0,0,0,34,E3,,,,1,7,1,1,132,,10.0,0,0,67,E12,bet,48,,1,8,1,1,132,,0.0,0,0,67,E23,,,,1,9,1,1,132,,0.0,0,0,67,E13,,,,1,10,1,1,132,,0.0,0,0,34,E1,,,,1,11,1,1,132,,0.0,0,0,34,E2,,,,1,12,1,1,132,,0.0,36,male,4,single,0,2,28209,yes,rather yes,4,20,3,3,,,5,5,1,1
133,pedibb5h,b236fab0e14b76ca22726036fe116b57,0,2,20,Intro,Intro_Instructions,2021-09-03 16:43:32.248356,1,,,0.0,t2ciiflg,,,,,0,random,random,2.0,1.0,Baillon,133,,0.0,Ilomantsi,interval,0,0,,,1,1,133,,0.0,0,0,,E3,,,,1,1,1,1,133,,0.0,0,0,,E2,,,,1,2,1,1,133,,0.0,0,0,,E23,,,,1,3,1,1,133,,0.0,0,0,,E1,,,,1,4,1,1,133,,0.0,0,0,,E12,,,,1,5,1,1,133,,0.0,0,0,,E13,,,,1,6,1,1,133,,0.0,0,0,,E3,,,,1,7,1,1,133,,0.0,0,0,,E2,,,,1,8,1,1,133,,0.0,0,0,,E23,,,,1,9,1,1,133,,0.0,0,0,,E1,,,,1,10,1,1,133,,0.0,0,0,,E12,,,,1,11,1,1,133,,0.0,0,0,,E13,,,,1,12,1,1,133,,0.0,,,,,,,,,,,,,,,,,,1,1
134,4e24e5gc,e4ff06f9692dbe9b9a25e8df30ff4ac3,0,20,20,Outro,Results,2021-09-03 16:44:31.675676,1,,,10.0,t2ciiflg,,,,,0,random,random,2.0,1.0,Baillon,134,,0.0,Weiskirchen,interval,0,0,0,0,1,1,134,,0.0,0,0,70,E23,,,,1,1,1,1,134,,0.0,1,0,70,E13,,,,1,2,1,1,134,,0.0,0,0,70,E1,,,,1,3,1,1,134,,0.0,0,0,80,E12,,,,1,4,1,1,134,,0.0,0,0,80,E3,,,,1,5,1,1,134,,0.0,0,0,90,E2,,,,1,6,1,1,134,,0.0,0,0,90,E23,,,,1,7,1,1,134,,10.0,0,0,90,E13,lottery,93,89,1,8,1,1,134,,0.0,0,0,90,E1,,,,1,9,1,1,134,,0.0,0,0,90,E12,,,,1,10,1,1,134,,0.0,0,1,90,E3,,,,1,11,1,1,134,,0.0,0,0,90,E2,,,,1,12,1,1,134,,0.0,38,male,7,single,0,99999,13465,yes,rather yes,3,23,3,3,Bezahlbare Transformation der Industrie und der Energieerzeugung,Ich informiere mich bezüglich meiner Wahlentscheidung,5,8,1,1
135,hisvt0p3,99fa25aa3152c4c5ad8d4d23e745d7dd,0,20,20,Outro,Results,2021-09-03 16:46:52.355261,1,,,10.0,t2ciiflg,,,,,0,random,random,2.0,1.0,Baillon,135,,0.0,Weiskirchen,both,0,0,0,0,1,1,135,,0.0,0,0,50,E23,,,,1,1,1,1,135,,0.0,0,0,50,E3,,,,1,2,1,1,135,,0.0,0,0,50,E1,,,,1,3,1,1,135,,0.0,0,0,67,E13,,,,1,4,1,1,135,,10.0,0,0,75,E2,bet,40,,1,5,1,1,135,,0.0,0,0,67,E12,,,,1,6,1,1,135,,0.0,0,0,50,E23,,,,1,7,1,1,135,,0.0,0,0,30,E3,,,,1,8,1,1,135,,0.0,0,0,40,E1,,,,1,9,1,1,135,,0.0,0,0,50,E13,,,,1,10,1,1,135,,0.0,0,0,45,E2,,,,1,11,1,1,135,,0.0,0,0,50,E12,,,,1,12,1,1,135,,0.0,65,female,6,divorced,0,1,71332,yes,rather yes,4,23,3,3,Den Temperaturanstieg zu begrenzen,Ich Versuche mich anzupassen,0,2,1,1
136,e1oskvoh,1129668c645990c1c1e7d5b638a85f8d,0,2,20,Intro,Intro_Instructions,2021-09-03 16:47:58.274499,1,,,0.0,t2ciiflg,,,,,0,random,random,2.0,1.0,Baillon,136,,0.0,Ilomantsi,best_guess,1,1,,,1,1,136,,0.0,0,0,,E2,,,,1,1,1,1,136,,0.0,0,0,,E23,,,,1,2,1,1,136,,0.0,0,0,,E13,,,,1,3,1,1,136,,0.0,0,0,,E12,,,,1,4,1,1,136,,0.0,0,0,,E1,,,,1,5,1,1,136,,0.0,0,0,,E3,,,,1,6,1,1,136,,0.0,0,0,,E2,,,,1,7,1,1,136,,0.0,0,0,,E23,,,,1,8,1,1,136,,0.0,0,0,,E13,,,,1,9,1,1,136,,0.0,0,0,,E12,,,,1,10,1,1,136,,0.0,0,0,,E1,,,,1,11,1,1,136,,0.0,0,0,,E3,,,,1,12,1,1,136,,0.0,,,,,,,,,,,,,,,,,,1,1
137,uo8910np,d52d5411fc944090464dce43948c33a2,0,20,20,Outro,Results,2021-09-03 16:48:06.842376,1,,,10.0,t2ciiflg,,,,,0,random,random,2.0,1.0,Baillon,137,,0.0,Ilomantsi,both,0,0,0,0,1,1,137,,0.0,0,0,67,E12,,,,1,1,1,1,137,,0.0,0,0,34,E2,,,,1,2,1,1,137,,0.0,0,0,67,E23,,,,1,3,1,1,137,,10.0,0,0,44,E3,lottery,63,57,1,4,1,1,137,,0.0,0,0,80,E13,,,,1,5,1,1,137,,0.0,0,0,50,E1,,,,1,6,1,1,137,,0.0,0,0,80,E12,,,,1,7,1,1,137,,0.0,0,0,80,E2,,,,1,8,1,1,137,,0.0,0,0,70,E23,,,,1,9,1,1,137,,0.0,0,0,60,E3,,,,1,10,1,1,137,,0.0,0,0,45,E13,,,,1,11,1,1,137,,0.0,0,0,20,E1,,,,1,12,1,1,137,,0.0,50,female,3,divorced,1,2,41836,yes,rather yes,4,22,2,2,Mit den Unwettern die kommen fertig zu werden,Versuche mich dagegen zu Versichern,0,1,1,1
138,g0xvc1qp,3d5c696ce7ba4c2204df186040a34143,0,2,20,Intro,Intro_Instructions,2021-09-03 16:48:25.126626,1,,,0.0,t2ciiflg,,,,,0,random,random,2.0,1.0,Baillon,138,,0.0,Weiskirchen,best_guess,2,2,,,1,1,138,,0.0,0,0,,E13,,,,1,1,1,1,138,,0.0,0,0,,E12,,,,1,2,1,1,138,,0.0,0,0,,E1,,,,1,3,1,1,138,,0.0,0,0,,E3,,,,1,4,1,1,138,,0.0,0,0,,E23,,,,1,5,1,1,138,,0.0,0,0,,E2,,,,1,6,1,1,138,,0.0,0,0,,E13,,,,1,7,1,1,138,,0.0,0,0,,E12,,,,1,8,1,1,138,,0.0,0,0,,E1,,,,1,9,1,1,138,,0.0,0,0,,E3,,,,1,10,1,1,138,,0.0,0,0,,E23,,,,1,11,1,1,138,,0.0,0,0,,E2,,,,1,12,1,1,138,,0.0,,,,,,,,,,,,,,,,,,1,1
139,snd38i7m,323d244e4f2832e43876c7bcf16a7513,0,20,20,Outro,Results,2021-09-03 16:50:10.962960,1,,,0.0,t2ciiflg,,,,,0,random,random,2.0,1.0,Baillon,139,,0.0,Ilomantsi,best_guess,0,0,0,0,1,1,139,,0.0,1,0,40,E2,,,,1,1,1,1,139,,0.0,0,0,80,E12,,,,1,2,1,1,139,,0.0,0,0,30,E3,,,,1,3,1,1,139,,0.0,0,0,65,E13,,,,1,4,1,1,139,,0.0,0,0,25,E1,,,,1,5,1,1,139,,0.0,0,0,75,E23,,,,1,6,1,1,139,,0.0,0,0,65,E2,,,,1,7,1,1,139,,0.0,0,0,80,E12,,,,1,8,1,1,139,,0.0,0,0,20,E3,bet,16,,1,9,1,1,139,,0.0,0,0,34,E13,,,,1,10,1,1,139,,0.0,0,0,30,E1,,,,1,11,1,1,139,,0.0,0,0,20,E23,,,,1,12,1,1,139,,0.0,48,male,3,married,0,3,22851,yes,yes,4,17,2,1,Schadstoffausstoß CO2,Weniger Auto fahren,7,7,1,1
